Date Coord-System Altitude Latitude Longitude D_deg D_min I_deg I_min H_nT X_nT Y_nT Z_nT F_nT dD/dt_min dI/dt_min dH/dt_nT dX/dt_nT dY/dt_nT dZ/dt_nT dF/dt_nT
2015.2184946 E K534.531831321 25.4839 -4.53963    -2d 35m    32d 11m   24661.3  24636.4  -1109.4  15515.2  29135.9     6.4      -3.5         24.3     26.3     44.7    -20.2      9.8
2015.21849463 E K534.521817287 25.4813 -4.47403    -2d 34m    32d 10m   24664.6  24639.9  -1102.1  15515.0  29138.6     6.4      -3.5         24.3     26.3     44.7    -20.1      9.8
2015.21849466 E K534.511549049 25.4788 -4.40843    -2d 33m    32d 10m   24667.8  24643.5  -1094.7  15514.8  29141.2     6.4      -3.5         24.3     26.3     44.7    -20.0      9.9
2015.2184947 E K534.501100165 25.4762 -4.34283    -2d 32m    32d 10m   24671.0  24647.0  -1087.4  15514.6  29143.8     6.4      -3.5         24.2     26.2     44.6    -19.9      9.9
2015.21849473 E K534.49105788 25.4735 -4.27725    -2d 31m    32d 10m   24674.3  24650.6  -1080.1  15514.4  29146.4     6.4      -3.5         24.2     26.2     44.6    -19.9     10.0
2015.21849476 E K534.4812175 25.4709 -4.21167    -2d 29m    32d  9m   24677.5  24654.1  -1072.8  15514.2  29149.1     6.4      -3.5         24.2     26.2     44.6    -19.8     10.0
2015.21849479 E K534.470813923 25.4682 -4.14609    -2d 28m    32d  9m   24680.7  24657.7  -1065.5  15513.9  29151.7     6.4      -3.5         24.2     26.2     44.6    -19.7     10.0
2015.21849482 E K534.461082047 25.4655 -4.08051    -2d 27m    32d  9m   24683.9  24661.2  -1058.3  15513.7  29154.3     6.4      -3.5         24.2     26.1     44.6    -19.6     10.1
2015.21849485 E K534.450595967 25.4627 -4.01492    -2d 26m    32d  9m   24687.2  24664.8  -1051.0  15513.4  29156.9     6.4      -3.5         24.2     26.1     44.5    -19.5     10.1
2015.21849489 E K534.441163602 25.4599 -3.94936    -2d 25m    32d  8m   24690.4  24668.3  -1043.8  15513.1  29159.4     6.3      -3.5         24.2     26.1     44.5    -19.4     10.2
2015.21849492 E K534.430620825 25.4571 -3.88377    -2d 24m    32d  8m   24693.7  24671.9  -1036.6  15512.8  29162.0     6.3      -3.4         24.2     26.1     44.5    -19.3     10.2
2015.21849495 E K534.420371059 25.4542 -3.81821    -2d 23m    32d  8m   24696.9  24675.4  -1029.4  15512.5  29164.6     6.3      -3.4         24.2     26.0     44.5    -19.2     10.2
2015.21849498 E K534.410249639 25.4513 -3.75266    -2d 22m    32d  8m   24700.2  24679.0  -1022.2  15512.2  29167.2     6.3      -3.4         24.2     26.0     44.5    -19.1     10.3
2015.21849501 E K534.400178074 25.4484 -3.68709    -2d 21m    32d  8m   24703.4  24682.5  -1015.1  15511.8  29169.8     6.3      -3.4         24.1     26.0     44.5    -19.0     10.3
2015.21849505 E K534.39009546 25.4454 -3.62154    -2d 20m    32d  7m   24706.7  24686.1  -1007.9  15511.4  29172.3     6.3      -3.4         24.1     26.0     44.4    -18.9     10.4
2015.21849508 E K534.379897501 25.4424 -3.55597    -2d 19m    32d  7m   24709.9  24689.6  -1000.8  15511.1  29174.9     6.3      -3.4         24.1     25.9     44.4    -18.8     10.4
2015.21849511 E K534.369993089 25.4394 -3.49042    -2d 18m    32d  7m   24713.2  24693.2   -993.7  15510.7  29177.4     6.3      -3.4         24.1     25.9     44.4    -18.7     10.5
2015.21849514 E K534.359455782 25.4363 -3.42487    -2d 17m    32d  7m   24716.4  24696.7   -986.5  15510.3  29180.0     6.3      -3.4         24.1     25.9     44.4    -18.7     10.5
2015.21849517 E K534.349185681 25.4333 -3.35933    -2d 16m    32d  6m   24719.7  24700.3   -979.4  15509.9  29182.5     6.3      -3.4         24.1     25.9     44.4    -18.6     10.5
2015.2184952 E K534.338613622 25.4301 -3.29379    -2d 15m    32d  6m   24723.0  24703.8   -972.4  15509.4  29185.1     6.3      -3.4         24.1     25.8     44.4    -18.5     10.6
2015.21849524 E K534.32907387 25.427 -3.22824    -2d 14m    32d  6m   24726.2  24707.4   -965.3  15509.0  29187.6     6.3      -3.3         24.1     25.8     44.3    -18.4     10.6
2015.21849527 E K534.318418773 25.4238 -3.16272    -2d 13m    32d  6m   24729.5  24710.9   -958.3  15508.6  29190.1     6.3      -3.3         24.1     25.8     44.3    -18.3     10.7
2015.2184953 E K534.308583029 25.4206 -3.09718    -2d 12m    32d  5m   24732.8  24714.5   -951.2  15508.1  29192.7     6.3      -3.3         24.0     25.8     44.3    -18.2     10.7
2015.21849533 E K534.299323483 25.4173 -3.03166    -2d 11m    32d  5m   24736.0  24718.0   -944.2  15507.6  29195.1     6.3      -3.3         24.0     25.7     44.3    -18.1     10.7
2015.21849536 E K534.289265839 25.414 -2.96613    -2d 10m    32d  5m   24739.3  24721.6   -937.2  15507.0  29197.6     6.3      -3.3         24.0     25.7     44.3    -18.0     10.8
2015.21849539 E K534.278284394 25.4107 -2.9006    -2d  9m    32d  5m   24742.6  24725.1   -930.2  15506.5  29200.2     6.3      -3.3         24.0     25.7     44.2    -17.9     10.8
2015.21849543 E K534.268787503 25.4073 -2.8351    -2d  8m    32d  4m   24745.9  24728.7   -923.2  15505.9  29202.6     6.3      -3.3         24.0     25.7     44.2    -17.8     10.9
2015.21849546 E K534.258657717 25.4039 -2.76958    -2d  7m    32d  4m   24749.2  24732.2   -916.3  15505.4  29205.1     6.3      -3.3         24.0     25.6     44.2    -17.8     10.9
2015.21849549 E K534.248104128 25.4005 -2.70407    -2d  6m    32d  4m   24752.5  24735.8   -909.3  15504.8  29207.6     6.3      -3.3         24.0     25.6     44.2    -17.7     10.9
2015.21849552 E K534.2377958 25.3971 -2.63857    -2d  5m    32d  4m   24755.8  24739.3   -902.4  15504.3  29210.1     6.3      -3.3         24.0     25.6     44.2    -17.6     11.0
2015.21849555 E K534.227663568 25.3936 -2.57306    -2d  4m    32d  3m   24759.1  24742.9   -895.5  15503.7  29212.6     6.3      -3.2         23.9     25.6     44.2    -17.5     11.0
2015.21849558 E K534.217203038 25.39 -2.50757    -2d  3m    32d  3m   24762.4  24746.4   -888.6  15503.0  29215.0     6.3      -3.2         23.9     25.5     44.1    -17.4     11.0
2015.21849562 E K534.207514108 25.3865 -2.44208    -2d  2m    32d  3m   24765.7  24750.0   -881.7  15502.4  29217.5     6.2      -3.2         23.9     25.5     44.1    -17.3     11.1
2015.21849565 E K534.197709836 25.3829 -2.37659    -2d  1m    32d  2m   24769.0  24753.5   -874.8  15501.7  29219.9     6.2      -3.2         23.9     25.5     44.1    -17.2     11.1
2015.21849568 E K534.186559712 25.3793 -2.3111    -2d  0m    32d  2m   24772.3  24757.1   -868.0  15501.1  29222.4     6.2      -3.2         23.9     25.5     44.1    -17.1     11.2
2015.21849571 E K534.176963841 25.3756 -2.24562    -1d 60m    32d  2m   24775.6  24760.6   -861.1  15500.3  29224.8     6.2      -3.2         23.9     25.4     44.1    -17.1     11.2
2015.21849574 E K534.166735074 25.372 -2.18015    -1d 59m    32d  2m   24778.9  24764.2   -854.3  15499.7  29227.3     6.2      -3.2         23.9     25.4     44.0    -17.0     11.2
2015.21849577 E K534.156652202 25.3682 -2.11467    -1d 58m    32d  1m   24782.2  24767.7   -847.5  15498.9  29229.7     6.2      -3.2         23.9     25.4     44.0    -16.9     11.3
2015.21849581 E K534.147027549 25.3645 -2.04919    -1d 57m    32d  1m   24785.5  24771.3   -840.7  15498.2  29232.1     6.2      -3.2         23.8     25.3     44.0    -16.8     11.3
2015.21849584 E K534.135535628 25.3607 -1.98373    -1d 56m    32d  1m   24788.9  24774.8   -833.9  15497.4  29234.6     6.2      -3.2         23.8     25.3     44.0    -16.7     11.3
2015.21849587 E K534.12602387 25.3569 -1.91827    -1d 55m    32d  0m   24792.2  24778.4   -827.1  15496.7  29237.0     6.2      -3.1         23.8     25.3     44.0    -16.6     11.4
2015.2184959 E K534.116114118 25.353 -1.85281    -1d 54m    32d  0m   24795.5  24781.9   -820.3  15495.8  29239.3     6.2      -3.1         23.8     25.3     44.0    -16.5     11.4
2015.21849593 E K534.105050052 25.3491 -1.78735    -1d 53m    31d 60m   24798.9  24785.5   -813.6  15495.0  29241.7     6.2      -3.1         23.8     25.2     43.9    -16.5     11.5
2015.21849596 E K534.095131353 25.3452 -1.72191    -1d 52m    31d 60m   24802.2  24789.1   -806.9  15494.2  29244.1     6.2      -3.1         23.8     25.2     43.9    -16.4     11.5
2015.218496 E K534.085484253 25.3413 -1.65646    -1d 51m    31d 59m   24805.5  24792.6   -800.1  15493.4  29246.5     6.2      -3.1         23.8     25.2     43.9    -16.3     11.5
2015.21849603 E K534.074343653 25.3373 -1.59102    -1d 50m    31d 59m   24808.9  24796.2   -793.4  15492.5  29248.9     6.2      -3.1         23.8     25.2     43.9    -16.2     11.6
2015.21849606 E K534.064852811 25.3333 -1.52559    -1d 49m    31d 59m   24812.2  24799.7   -786.8  15491.7  29251.3     6.2      -3.1         23.7     25.1     43.9    -16.1     11.6
2015.21849609 E K534.054085814 25.3292 -1.46016    -1d 48m    31d 58m   24815.6  24803.3   -780.1  15490.7  29253.6     6.2      -3.1         23.7     25.1     43.8    -16.0     11.6
2015.21849612 E K534.044233673 25.3252 -1.39473    -1d 47m    31d 58m   24818.9  24806.8   -773.4  15489.9  29256.0     6.2      -3.1         23.7     25.1     43.8    -16.0     11.7
2015.21849615 E K534.03314488 25.3211 -1.32932    -1d 46m    31d 58m   24822.3  24810.4   -766.8  15489.0  29258.4     6.2      -3.1         23.7     25.1     43.8    -15.9     11.7
2015.21849619 E K534.022970942 25.3169 -1.26389    -1d 45m    31d 58m   24825.6  24814.0   -760.1  15488.0  29260.7     6.2      -3.0         23.7     25.0     43.8    -15.8     11.7
2015.21849622 E K534.012733806 25.3127 -1.19849    -1d 44m    31d 57m   24829.0  24817.5   -753.5  15487.0  29263.0     6.2      -3.0         23.7     25.0     43.8    -15.7     11.8
2015.21849625 E K534.002789686 25.3085 -1.13307    -1d 43m    31d 57m   24832.3  24821.1   -746.9  15486.0  29265.4     6.2      -3.0         23.7     25.0     43.8    -15.6     11.8
2015.21849628 E K533.991878399 25.3043 -1.06767    -1d 42m    31d 57m   24835.7  24824.7   -740.3  15485.1  29267.7     6.2      -3.0         23.6     25.0     43.7    -15.5     11.8
2015.21849631 E K533.982021365 25.3 -1.00227    -1d 42m    31d 56m   24839.1  24828.2   -733.8  15484.1  29270.0     6.2      -3.0         23.6     24.9     43.7    -15.5     11.9
2015.21849635 E K533.971196638 25.2957 -0.936874    -1d 41m    31d 56m   24842.4  24831.8   -727.2  15483.0  29272.4     6.1      -3.0         23.6     24.9     43.7    -15.4     11.9
2015.21849638 E K533.961591368 25.2913 -0.87149    -1d 40m    31d 56m   24845.8  24835.4   -720.7  15481.9  29274.6     6.1      -3.0         23.6     24.9     43.7    -15.3     11.9
2015.21849641 E K533.950922899 25.287 -0.806107    -1d 39m    31d 55m   24849.2  24838.9   -714.1  15480.9  29277.0     6.1      -3.0         23.6     24.8     43.7    -15.2     12.0
2015.21849644 E K533.94043052 25.2826 -0.740723    -1d 38m    31d 55m   24852.6  24842.5   -707.6  15479.9  29279.3     6.1      -3.0         23.6     24.8     43.7    -15.1     12.0
2015.21849647 E K533.93073116 25.2781 -0.675354    -1d 37m    31d 55m   24856.0  24846.1   -701.1  15478.7  29281.5     6.1      -3.0         23.6     24.8     43.6    -15.1     12.0
2015.2184965 E K533.919873094 25.2737 -0.609985    -1d 36m    31d 54m   24859.3  24849.6   -694.6  15477.6  29283.9     6.1      -3.0         23.5     24.8     43.6    -15.0     12.1
2015.21849654 E K533.910117033 25.2691 -0.544617    -1d 35m    31d 54m   24862.8  24853.2   -688.1  15476.4  29286.1     6.1      -2.9         23.5     24.7     43.6    -14.9     12.1
2015.21849657 E K533.900462979 25.2646 -0.479248    -1d 34m    31d 54m   24866.1  24856.8   -681.7  15475.3  29288.4     6.1      -2.9         23.5     24.7     43.6    -14.8     12.1
2015.2184966 E K533.889985015 25.26 -0.413895    -1d 33m    31d 53m   24869.5  24860.4   -675.2  15474.1  29290.6     6.1      -2.9         23.5     24.7     43.6    -14.7     12.2
2015.21849663 E K533.879252315 25.2554 -0.348557    -1d 32m    31d 53m   24872.9  24863.9   -668.8  15472.9  29292.9     6.1      -2.9         23.5     24.7     43.6    -14.7     12.2
2015.21849666 E K533.869195705 25.2508 -0.283203    -1d 32m    31d 53m   24876.3  24867.5   -662.4  15471.7  29295.2     6.1      -2.9         23.5     24.6     43.5    -14.6     12.2
2015.21849669 E K533.858954059 25.2461 -0.217865    -1d 31m    31d 52m   24879.8  24871.1   -656.0  15470.5  29297.4     6.1      -2.9         23.5     24.6     43.5    -14.5     12.3
2015.21849673 E K533.848649214 25.2414 -0.152527    -1d 30m    31d 52m   24883.2  24874.7   -649.6  15469.2  29299.6     6.1      -2.9         23.4     24.6     43.5    -14.4     12.3
2015.21849676 E K533.838115964 25.2367 -0.087204    -1d 29m    31d 52m   24886.6  24878.3   -643.2  15468.0  29301.9     6.1      -2.9         23.4     24.6     43.5    -14.3     12.3
2015.21849679 E K533.82782798 25.2319 -0.0218811    -1d 28m    31d 51m   24890.0  24881.9   -636.9  15466.7  29304.1     6.1      -2.9         23.4     24.5     43.5    -14.3     12.4
2015.21849682 E K533.817903235 25.2271 0.0434418    -1d 27m    31d 51m   24893.4  24885.4   -630.5  15465.3  29306.3     6.1      -2.9         23.4     24.5     43.5    -14.2     12.4
2015.21849685 E K533.808154058 25.2223 0.108749    -1d 26m    31d 51m   24896.8  24889.0   -624.2  15464.0  29308.5     6.1      -2.9         23.4     24.5     43.4    -14.1     12.4
2015.21849688 E K533.797176475 25.2174 0.174057    -1d 25m    31d 50m   24900.3  24892.6   -617.9  15462.7  29310.7     6.1      -2.8         23.4     24.4     43.4    -14.0     12.4
2015.21849692 E K533.786800898 25.2125 0.239365    -1d 24m    31d 50m   24903.7  24896.2   -611.6  15461.3  29312.9     6.1      -2.8         23.3     24.4     43.4    -13.9     12.5
2015.21849695 E K533.776931821 25.2076 0.304657    -1d 24m    31d 50m   24907.1  24899.8   -605.3  15460.0  29315.1     6.1      -2.8         23.3     24.4     43.4    -13.9     12.5
2015.21849698 E K533.767116998 25.2027 0.369949    -1d 23m    31d 49m   24910.6  24903.4   -599.0  15458.6  29317.3     6.1      -2.8         23.3     24.4     43.4    -13.8     12.5
2015.21849701 E K533.757004068 25.1977 0.435242    -1d 22m    31d 49m   24914.0  24907.0   -592.7  15457.2  29319.5     6.1      -2.8         23.3     24.3     43.4    -13.7     12.6
2015.21849704 E K533.746471199 25.1926 0.500519    -1d 21m    31d 49m   24917.5  24910.6   -586.5  15455.7  29321.6     6.1      -2.8         23.3     24.3     43.3    -13.6     12.6
2015.21849707 E K533.736201682 25.1876 0.565796    -1d 20m    31d 48m   24920.9  24914.2   -580.3  15454.3  29323.8     6.1      -2.8         23.3     24.3     43.3    -13.6     12.6
2015.21849711 E K533.72520762 25.1825 0.631058    -1d 19m    31d 48m   24924.4  24917.8   -574.1  15452.8  29326.0     6.0      -2.8         23.2     24.3     43.3    -13.5     12.7
2015.21849714 E K533.714720057 25.1774 0.69632    -1d 18m    31d 48m   24927.8  24921.4   -567.8  15451.3  29328.1     6.0      -2.8         23.2     24.2     43.3    -13.4     12.7
2015.21849717 E K533.704695101 25.1722 0.761581    -1d 17m    31d 47m   24931.3  24925.0   -561.7  15449.8  29330.3     6.0      -2.8         23.2     24.2     43.3    -13.3     12.7
2015.2184972 E K533.694316045 25.167 0.826828    -1d 17m    31d 47m   24934.8  24928.6   -555.5  15448.2  29332.4     6.0      -2.8         23.2     24.2     43.3    -13.2     12.7
2015.21849723 E K533.684282143 25.1618 0.892075    -1d 16m    31d 46m   24938.2  24932.2   -549.3  15446.7  29334.5     6.0      -2.7         23.2     24.1     43.2    -13.2     12.8
2015.21849726 E K533.673567586 25.1565 0.957321    -1d 15m    31d 46m   24941.7  24935.8   -543.2  15445.1  29336.7     6.0      -2.7         23.2     24.1     43.2    -13.1     12.8
2015.2184973 E K533.66307249 25.1513 1.02255    -1d 14m    31d 46m   24945.2  24939.4   -537.1  15443.6  29338.8     6.0      -2.7         23.2     24.1     43.2    -13.0     12.8
2015.21849733 E K533.652870932 25.1459 1.08778    -1d 13m    31d 45m   24948.7  24943.0   -530.9  15441.9  29340.9     6.0      -2.7         23.1     24.1     43.2    -12.9     12.9
2015.21849736 E K533.642057905 25.1406 1.15302    -1d 12m    31d 45m   24952.2  24946.6   -524.8  15440.3  29343.0     6.0      -2.7         23.1     24.0     43.2    -12.9     12.9
2015.21849739 E K533.631942907 25.1352 1.21823    -1d 11m    31d 45m   24955.6  24950.3   -518.7  15438.6  29345.1     6.0      -2.7         23.1     24.0     43.2    -12.8     12.9
2015.21849742 E K533.621620933 25.1298 1.28343    -1d 11m    31d 44m   24959.1  24953.9   -512.7  15436.9  29347.2     6.0      -2.7         23.1     24.0     43.1    -12.7     12.9
2015.21849745 E K533.61119238 25.1243 1.34863    -1d 10m    31d 44m   24962.6  24957.5   -506.6  15435.2  29349.3     6.0      -2.7         23.1     23.9     43.1    -12.6     13.0
2015.21849749 E K533.600956967 25.1189 1.41383    -1d  9m    31d 43m   24966.1  24961.1   -500.6  15433.6  29351.4     6.0      -2.7         23.1     23.9     43.1    -12.6     13.0
2015.21849752 E K533.590640781 25.1133 1.47903    -1d  8m    31d 43m   24969.6  24964.8   -494.5  15431.7  29353.4     6.0      -2.7         23.0     23.9     43.1    -12.5     13.0
2015.21849755 E K533.580278967 25.1078 1.54422    -1d  7m    31d 43m   24973.1  24968.4   -488.5  15430.0  29355.5     6.0      -2.7         23.0     23.9     43.1    -12.4     13.1
2015.21849758 E K533.569788625 25.1022 1.60941    -1d  6m    31d 42m   24976.7  24972.0   -482.5  15428.2  29357.5     6.0      -2.6         23.0     23.8     43.1    -12.3     13.1
2015.21849761 E K533.559826217 25.0966 1.67458    -1d  6m    31d 42m   24980.2  24975.6   -476.5  15426.4  29359.6     6.0      -2.6         23.0     23.8     43.1    -12.3     13.1
2015.21849765 E K533.549800608 25.091 1.73975    -1d  5m    31d 41m   24983.7  24979.3   -470.6  15424.6  29361.6     6.0      -2.6         23.0     23.8     43.0    -12.2     13.1
2015.21849768 E K533.539377007 25.0853 1.8049    -1d  4m    31d 41m   24987.2  24982.9   -464.6  15422.8  29363.6     6.0      -2.6         22.9     23.8     43.0    -12.1     13.2
2015.21849771 E K533.528942331 25.0796 1.87006    -1d  3m    31d 41m   24990.7  24986.5   -458.7  15420.9  29365.7     6.0      -2.6         22.9     23.7     43.0    -12.1     13.2
2015.21849774 E K533.518774873 25.0738 1.93521    -1d  2m    31d 40m   24994.3  24990.2   -452.7  15419.0  29367.7     6.0      -2.6         22.9     23.7     43.0    -12.0     13.2
2015.21849777 E K533.508474512 25.0681 2.00035    -1d  1m    31d 40m   24997.8  24993.8   -446.8  15417.1  29369.7     6.0      -2.6         22.9     23.7     43.0    -11.9     13.2
2015.2184978 E K533.498536878 25.0623 2.06549    -1d  1m    31d 39m   25001.3  24997.5   -440.9  15415.2  29371.7     6.0      -2.6         22.9     23.6     43.0    -11.8     13.3
2015.21849784 E K533.48772757 25.0564 2.13062     0d -60m    31d 39m   25004.9  25001.1   -435.0  15413.2  29373.7     6.0      -2.6         22.9     23.6     43.0    -11.8     13.3
2015.21849787 E K533.477093832 25.0506 2.19574     0d -59m    31d 39m   25008.4  25004.8   -429.1  15411.3  29375.7     6.0      -2.6         22.8     23.6     42.9    -11.7     13.3
2015.2184979 E K533.467349138 25.0447 2.26086     0d -58m    31d 38m   25012.0  25008.4   -423.3  15409.3  29377.7     6.0      -2.6         22.8     23.6     42.9    -11.6     13.3
2015.21849793 E K533.456610944 25.0387 2.32597     0d -57m    31d 38m   25015.6  25012.1   -417.4  15407.2  29379.6     6.0      -2.5         22.8     23.5     42.9    -11.5     13.4
2015.21849796 E K533.446596075 25.0328 2.39108     0d -57m    31d 37m   25019.1  25015.7   -411.6  15405.3  29381.6     5.9      -2.5         22.8     23.5     42.9    -11.5     13.4
2015.21849799 E K533.436257285 25.0268 2.45618     0d -56m    31d 37m   25022.7  25019.4   -405.8  15403.2  29383.5     5.9      -2.5         22.8     23.5     42.9    -11.4     13.4
2015.21849803 E K533.426211522 25.0207 2.52127     0d -55m    31d 36m   25026.2  25023.0   -400.0  15401.1  29385.5     5.9      -2.5         22.8     23.4     42.9    -11.3     13.4
2015.21849806 E K533.415459294 25.0147 2.58635     0d -54m    31d 36m   25029.8  25026.7   -394.2  15399.0  29387.4     5.9      -2.5         22.7     23.4     42.9    -11.3     13.5
2015.21849809 E K533.40550446 25.0086 2.65143     0d -53m    31d 36m   25033.4  25030.4   -388.4  15396.9  29389.4     5.9      -2.5         22.7     23.4     42.8    -11.2     13.5
2015.21849812 E K533.394934303 25.0025 2.71649     0d -53m    31d 35m   25037.0  25034.0   -382.7  15394.8  29391.3     5.9      -2.5         22.7     23.4     42.8    -11.1     13.5
2015.21849815 E K533.384544084 24.9963 2.78156     0d -52m    31d 35m   25040.6  25037.7   -376.9  15392.6  29393.2     5.9      -2.5         22.7     23.3     42.8    -11.0     13.5
2015.21849818 E K533.374395278 24.9901 2.84662     0d -51m    31d 34m   25044.1  25041.4   -371.2  15390.4  29395.1     5.9      -2.5         22.7     23.3     42.8    -11.0     13.6
2015.21849822 E K533.363878654 24.9839 2.91167     0d -50m    31d 34m   25047.7  25045.1   -365.5  15388.2  29397.0     5.9      -2.5         22.6     23.3     42.8    -10.9     13.6
2015.21849825 E K533.353842218 24.9776 2.97672     0d -49m    31d 33m   25051.3  25048.7   -359.8  15385.9  29398.9     5.9      -2.5         22.6     23.2     42.8    -10.8     13.6
2015.21849828 E K533.343459911 24.9713 3.04175     0d -49m    31d 33m   25054.9  25052.4   -354.1  15383.6  29400.8     5.9      -2.5         22.6     23.2     42.8    -10.8     13.6
2015.21849831 E K533.332562156 24.965 3.10678     0d -48m    31d 33m   25058.5  25056.1   -348.4  15381.4  29402.7     5.9      -2.4         22.6     23.2     42.8    -10.7     13.7
2015.21849834 E K533.322601199 24.9587 3.1718     0d -47m    31d 32m   25062.1  25059.8   -342.7  15379.1  29404.5     5.9      -2.4         22.6     23.2     42.7    -10.6     13.7
2015.21849837 E K533.311693994 24.9523 3.23682     0d -46m    31d 32m   25065.8  25063.5   -337.1  15376.8  29406.4     5.9      -2.4         22.5     23.1     42.7    -10.5     13.7
2015.21849841 E K533.301584684 24.9459 3.30183     0d -45m    31d 31m   25069.4  25067.2   -331.4  15374.4  29408.3     5.9      -2.4         22.5     23.1     42.7    -10.5     13.7
2015.21849844 E K533.291363915 24.9394 3.36684     0d -45m    31d 31m   25073.0  25070.9   -325.8  15372.0  29410.1     5.9      -2.4         22.5     23.1     42.7    -10.4     13.7
2015.21849847 E K533.280888923 24.9329 3.43182     0d -44m    31d 30m   25076.6  25074.6   -320.2  15369.6  29411.9     5.9      -2.4         22.5     23.0     42.7    -10.3     13.8
2015.2184985 E K533.270706961 24.9264 3.49681     0d -43m    31d 30m   25080.2  25078.3   -314.6  15367.2  29413.8     5.9      -2.4         22.5     23.0     42.7    -10.3     13.8
2015.21849853 E K533.259679126 24.9199 3.5618     0d -42m    31d 29m   25083.9  25082.0   -309.0  15364.8  29415.6     5.9      -2.4         22.4     23.0     42.7    -10.2     13.8
2015.21849856 E K533.249135843 24.9133 3.62677     0d -42m    31d 29m   25087.5  25085.7   -303.4  15362.3  29417.4     5.9      -2.4         22.4     22.9     42.7    -10.1     13.8
2015.2184986 E K533.239433347 24.9067 3.69173     0d -41m    31d 28m   25091.2  25089.4   -297.9  15359.8  29419.2     5.9      -2.4         22.4     22.9     42.6    -10.1     13.9
2015.21849863 E K533.229002434 24.9001 3.7567     0d -40m    31d 28m   25094.8  25093.1   -292.3  15357.3  29421.0     5.9      -2.4         22.4     22.9     42.6    -10.0     13.9
2015.21849866 E K533.218647723 24.8934 3.82164     0d -39m    31d 27m   25098.4  25096.8   -286.8  15354.8  29422.8     5.9      -2.4         22.4     22.9     42.6     -9.9     13.9
2015.21849869 E K533.208116213 24.8867 3.88658     0d -39m    31d 27m   25102.1  25100.5   -281.3  15352.2  29424.6     5.9      -2.3         22.3     22.8     42.6     -9.9     13.9
