Date Coord-System Altitude Latitude Longitude D_deg D_min I_deg I_min H_nT X_nT Y_nT Z_nT F_nT dD/dt_min dI/dt_min dH/dt_nT dX/dt_nT dY/dt_nT dZ/dt_nT dF/dt_nT
2015.88561536 E K545.80075685 -17.6971 -55.9238   -14d 38m   -20d  6m   17200.9  16643.3  -4344.2  -6295.0  18316.6    -7.5     -18.7        -54.4    -62.1    -22.4    -86.2    -21.5
2015.88561539 E K545.790690952 -17.6769 -55.8655   -14d 40m   -20d  7m   17200.5  16640.1  -4354.8  -6299.9  18317.9    -7.4     -18.7        -54.4    -62.1    -22.3    -86.4    -21.4
2015.88561542 E K545.781698741 -17.6568 -55.8073   -14d 42m   -20d  8m   17200.1  16636.9  -4365.3  -6304.9  18319.2    -7.4     -18.8        -54.4    -62.0    -22.1    -86.5    -21.3
2015.88561545 E K545.771182623 -17.6366 -55.749   -14d 44m   -20d  9m   17199.7  16633.7  -4375.9  -6309.9  18320.6    -7.4     -18.8        -54.4    -62.0    -22.0    -86.7    -21.2
2015.88561549 E K545.761021107 -17.6164 -55.6908   -14d 47m   -20d 10m   17199.3  16630.6  -4386.4  -6314.9  18322.0    -7.4     -18.8        -54.4    -62.0    -21.8    -86.8    -21.1
2015.88561552 E K545.751100564 -17.5962 -55.6326   -14d 49m   -20d 11m   17198.9  16627.4  -4396.8  -6320.0  18323.4    -7.4     -18.8        -54.4    -62.0    -21.7    -87.0    -21.0
2015.88561555 E K545.740727809 -17.5759 -55.5744   -14d 51m   -20d 12m   17198.6  16624.3  -4407.3  -6325.0  18324.8    -7.3     -18.9        -54.3    -61.9    -21.6    -87.1    -20.9
2015.88561558 E K545.731331147 -17.5557 -55.5163   -14d 53m   -20d 12m   17198.2  16621.2  -4417.7  -6330.1  18326.2    -7.3     -18.9        -54.3    -61.9    -21.4    -87.3    -20.8
2015.88561561 E K545.720982272 -17.5354 -55.4581   -14d 55m   -20d 13m   17197.9  16618.1  -4428.0  -6335.2  18327.7    -7.3     -18.9        -54.3    -61.9    -21.3    -87.4    -20.7
2015.88561564 E K545.711537794 -17.5151 -55.4   -14d 57m   -20d 14m   17197.6  16615.0  -4438.4  -6340.4  18329.1    -7.3     -18.9        -54.3    -61.8    -21.2    -87.6    -20.6
2015.88561568 E K545.701501577 -17.4948 -55.3419   -14d 60m   -20d 15m   17197.3  16611.9  -4448.7  -6345.5  18330.6    -7.3     -19.0        -54.3    -61.8    -21.0    -87.7    -20.6
2015.88561571 E K545.691272169 -17.4745 -55.2837   -15d  2m   -20d 16m   17196.9  16608.8  -4459.0  -6350.7  18332.1    -7.2     -19.0        -54.3    -61.8    -20.9    -87.8    -20.5
2015.88561574 E K545.682018854 -17.4541 -55.2256   -15d  4m   -20d 17m   17196.7  16605.8  -4469.2  -6355.9  18333.7    -7.2     -19.0        -54.2    -61.7    -20.7    -88.0    -20.4
2015.88561577 E K545.671434811 -17.4337 -55.1676   -15d  6m   -20d 18m   17196.4  16602.7  -4479.4  -6361.1  18335.2    -7.2     -19.0        -54.2    -61.7    -20.6    -88.1    -20.3
2015.8856158 E K545.662131693 -17.4133 -55.1095   -15d  8m   -20d 19m   17196.1  16599.7  -4489.6  -6366.4  18336.8    -7.2     -19.0        -54.2    -61.7    -20.5    -88.3    -20.2
2015.88561583 E K545.65159543 -17.3929 -55.0514   -15d 10m   -20d 20m   17195.8  16596.7  -4499.8  -6371.7  18338.4    -7.1     -19.1        -54.2    -61.7    -20.3    -88.4    -20.1
2015.88561587 E K545.64125035 -17.3725 -54.9934   -15d 12m   -20d 21m   17195.6  16593.7  -4509.9  -6377.0  18340.0    -7.1     -19.1        -54.2    -61.6    -20.2    -88.6    -20.0
2015.8856159 E K545.631500856 -17.352 -54.9354   -15d 14m   -20d 22m   17195.4  16590.7  -4520.0  -6382.3  18341.6    -7.1     -19.1        -54.2    -61.6    -20.1    -88.7    -19.9
2015.88561593 E K545.62058991 -17.3316 -54.8773   -15d 16m   -20d 23m   17195.1  16587.7  -4530.0  -6387.7  18343.3    -7.1     -19.1        -54.1    -61.6    -19.9    -88.9    -19.8
2015.88561596 E K545.611695021 -17.3111 -54.8193   -15d 19m   -20d 24m   17194.9  16584.7  -4540.1  -6393.1  18344.9    -7.1     -19.2        -54.1    -61.5    -19.8    -89.0    -19.7
2015.88561599 E K545.602305971 -17.2906 -54.7613   -15d 21m   -20d 25m   17194.7  16581.7  -4550.1  -6398.5  18346.6    -7.0     -19.2        -54.1    -61.5    -19.6    -89.1    -19.6
2015.88561602 E K545.591321316 -17.27 -54.7034   -15d 23m   -20d 26m   17194.5  16578.8  -4560.0  -6403.8  18348.3    -7.0     -19.2        -54.1    -61.5    -19.5    -89.3    -19.5
2015.88561606 E K545.581244918 -17.2495 -54.6454   -15d 25m   -20d 27m   17194.3  16575.9  -4570.0  -6409.3  18350.0    -7.0     -19.2        -54.1    -61.4    -19.4    -89.4    -19.4
2015.88561609 E K545.570951438 -17.2289 -54.5875   -15d 27m   -20d 28m   17194.1  16573.0  -4579.9  -6414.8  18351.8    -7.0     -19.3        -54.1    -61.4    -19.2    -89.6    -19.3
2015.88561612 E K545.560729648 -17.2083 -54.5295   -15d 29m   -20d 29m   17194.0  16570.1  -4589.8  -6420.3  18353.5    -7.0     -19.3        -54.0    -61.4    -19.1    -89.7    -19.2
2015.88561615 E K545.550603447 -17.1877 -54.4716   -15d 31m   -20d 30m   17193.8  16567.2  -4599.6  -6425.8  18355.3    -6.9     -19.3        -54.0    -61.3    -18.9    -89.8    -19.2
2015.88561618 E K545.54043528 -17.1671 -54.4137   -15d 33m   -20d 30m   17193.7  16564.3  -4609.4  -6431.3  18357.1    -6.9     -19.3        -54.0    -61.3    -18.8    -90.0    -19.1
2015.88561621 E K545.53014563 -17.1465 -54.3558   -15d 35m   -20d 31m   17193.5  16561.4  -4619.2  -6436.9  18358.9    -6.9     -19.3        -54.0    -61.3    -18.7    -90.1    -19.0
2015.88561625 E K545.51947547 -17.1258 -54.2979   -15d 37m   -20d 32m   17193.4  16558.6  -4629.0  -6442.4  18360.8    -6.9     -19.4        -54.0    -61.2    -18.5    -90.3    -18.9
2015.88561628 E K545.50973944 -17.1051 -54.2401   -15d 39m   -20d 33m   17193.3  16555.7  -4638.7  -6448.0  18362.6    -6.8     -19.4        -54.0    -61.2    -18.4    -90.4    -18.8
2015.88561631 E K545.49918876 -17.0844 -54.1822   -15d 41m   -20d 34m   17193.2  16552.9  -4648.4  -6453.6  18364.5    -6.8     -19.4        -53.9    -61.1    -18.3    -90.5    -18.7
2015.88561634 E K545.488643909 -17.0637 -54.1244   -15d 43m   -20d 35m   17193.1  16550.1  -4658.0  -6459.3  18366.4    -6.8     -19.4        -53.9    -61.1    -18.1    -90.7    -18.6
2015.88561637 E K545.478170747 -17.043 -54.0665   -15d 45m   -20d 36m   17193.0  16547.3  -4667.7  -6465.0  18368.3    -6.8     -19.5        -53.9    -61.1    -18.0    -90.8    -18.5
2015.8856164 E K545.468076108 -17.0222 -54.0087   -15d 47m   -20d 37m   17193.0  16544.5  -4677.2  -6470.6  18370.3    -6.8     -19.5        -53.9    -61.0    -17.8    -90.9    -18.4
2015.88561644 E K545.458035093 -17.0014 -53.9509   -15d 49m   -20d 38m   17192.9  16541.8  -4686.8  -6476.3  18372.2    -6.7     -19.5        -53.9    -61.0    -17.7    -91.1    -18.3
2015.88561647 E K545.447372603 -16.9806 -53.8932   -15d 51m   -20d 39m   17192.9  16539.0  -4696.3  -6482.0  18374.2    -6.7     -19.5        -53.9    -61.0    -17.6    -91.2    -18.2
2015.8856165 E K545.43804667 -16.9598 -53.8354   -15d 53m   -20d 40m   17192.8  16536.3  -4705.8  -6487.8  18376.2    -6.7     -19.5        -53.8    -60.9    -17.4    -91.3    -18.1
2015.88561653 E K545.426985592 -16.939 -53.7776   -15d 55m   -20d 41m   17192.8  16533.5  -4715.3  -6493.6  18378.2    -6.7     -19.6        -53.8    -60.9    -17.3    -91.5    -18.0
2015.88561656 E K545.417639606 -16.9181 -53.7199   -15d 57m   -20d 42m   17192.8  16530.8  -4724.7  -6499.3  18380.2    -6.6     -19.6        -53.8    -60.9    -17.1    -91.6    -17.9
2015.8856166 E K545.407076547 -16.8973 -53.6622   -15d 59m   -20d 43m   17192.7  16528.1  -4734.1  -6505.2  18382.3    -6.6     -19.6        -53.8    -60.8    -17.0    -91.7    -17.8
2015.88561663 E K545.396519307 -16.8764 -53.6044   -16d  1m   -20d 45m   17192.7  16525.4  -4743.5  -6511.0  18384.3    -6.6     -19.6        -53.8    -60.8    -16.9    -91.9    -17.8
2015.88561666 E K545.386009858 -16.8555 -53.5467   -16d  3m   -20d 46m   17192.8  16522.7  -4752.9  -6516.9  18386.4    -6.6     -19.6        -53.7    -60.7    -16.7    -92.0    -17.7
2015.88561669 E K545.374239402 -16.8346 -53.4891   -16d  5m   -20d 47m   17192.8  16520.1  -4762.2  -6522.7  18388.5    -6.5     -19.7        -53.7    -60.7    -16.6    -92.1    -17.6
2015.88561672 E K545.363588439 -16.8136 -53.4314   -16d  7m   -20d 48m   17192.8  16517.5  -4771.5  -6528.6  18390.6    -6.5     -19.7        -53.7    -60.7    -16.4    -92.2    -17.5
2015.88561675 E K545.35291939 -16.7926 -53.3737   -16d  9m   -20d 49m   17192.9  16514.8  -4780.7  -6534.5  18392.8    -6.5     -19.7        -53.7    -60.6    -16.3    -92.4    -17.4
2015.88561679 E K545.342296176 -16.7717 -53.3161   -16d 11m   -20d 50m   17192.9  16512.2  -4789.9  -6540.5  18394.9    -6.5     -19.7        -53.7    -60.6    -16.2    -92.5    -17.3
2015.88561682 E K545.332083172 -16.7507 -53.2584   -16d 13m   -20d 51m   17193.0  16509.6  -4799.1  -6546.4  18397.1    -6.5     -19.7        -53.7    -60.5    -16.0    -92.6    -17.2
2015.88561685 E K545.321651144 -16.7296 -53.2008   -16d 14m   -20d 52m   17193.1  16507.0  -4808.3  -6552.3  18399.3    -6.4     -19.8        -53.6    -60.5    -15.9    -92.7    -17.1
2015.88561688 E K545.310701027 -16.7086 -53.1432   -16d 16m   -20d 53m   17193.1  16504.5  -4817.4  -6558.4  18401.5    -6.4     -19.8        -53.6    -60.5    -15.7    -92.9    -17.0
2015.88561691 E K545.300159164 -16.6876 -53.0856   -16d 18m   -20d 54m   17193.2  16501.9  -4826.5  -6564.4  18403.8    -6.4     -19.8        -53.6    -60.4    -15.6    -93.0    -16.9
2015.88561694 E K545.29013924 -16.6665 -53.028   -16d 20m   -20d 55m   17193.3  16499.3  -4835.5  -6570.4  18406.0    -6.4     -19.8        -53.6    -60.4    -15.5    -93.1    -16.8
2015.88561698 E K545.279836365 -16.6454 -52.9705   -16d 22m   -20d 56m   17193.5  16496.8  -4844.6  -6576.4  18408.3    -6.3     -19.8        -53.6    -60.3    -15.3    -93.2    -16.7
2015.88561701 E K545.268610999 -16.6243 -52.9129   -16d 24m   -20d 57m   17193.6  16494.3  -4853.6  -6582.5  18410.6    -6.3     -19.9        -53.6    -60.3    -15.2    -93.4    -16.6
2015.88561704 E K545.258359773 -16.6031 -52.8554   -16d 26m   -20d 58m   17193.7  16491.8  -4862.5  -6588.6  18412.9    -6.3     -19.9        -53.5    -60.3    -15.0    -93.5    -16.5
2015.88561707 E K545.248751943 -16.582 -52.7978   -16d 28m   -20d 59m   17193.9  16489.3  -4871.5  -6594.7  18415.2    -6.3     -19.9        -53.5    -60.2    -14.9    -93.6    -16.4
2015.8856171 E K545.238245521 -16.5608 -52.7403   -16d 29m   -21d  0m   17194.0  16486.8  -4880.4  -6600.8  18417.5    -6.2     -19.9        -53.5    -60.2    -14.8    -93.7    -16.4
2015.88561713 E K545.228165441 -16.5397 -52.6828   -16d 31m   -21d  1m   17194.2  16484.4  -4889.2  -6607.0  18419.9    -6.2     -19.9        -53.5    -60.1    -14.6    -93.9    -16.3
2015.88561717 E K545.217567262 -16.5185 -52.6253   -16d 33m   -21d  2m   17194.3  16481.9  -4898.1  -6613.1  18422.2    -6.2     -19.9        -53.5    -60.1    -14.5    -94.0    -16.2
2015.8856172 E K545.206755886 -16.4972 -52.5679   -16d 35m   -21d  3m   17194.5  16479.5  -4906.9  -6619.3  18424.6    -6.2     -20.0        -53.4    -60.0    -14.4    -94.1    -16.1
2015.88561723 E K545.196304959 -16.476 -52.5104   -16d 37m   -21d  4m   17194.7  16477.1  -4915.6  -6625.5  18427.0    -6.2     -20.0        -53.4    -60.0    -14.2    -94.2    -16.0
2015.88561726 E K545.185684774 -16.4547 -52.453   -16d 39m   -21d  5m   17194.9  16474.7  -4924.4  -6631.7  18429.5    -6.1     -20.0        -53.4    -60.0    -14.1    -94.3    -15.9
2015.88561729 E K545.175237695 -16.4335 -52.3955   -16d 40m   -21d  7m   17195.1  16472.3  -4933.1  -6638.0  18431.9    -6.1     -20.0        -53.4    -59.9    -13.9    -94.5    -15.8
2015.88561732 E K545.165005718 -16.4122 -52.3381   -16d 42m   -21d  8m   17195.4  16469.9  -4941.8  -6644.2  18434.4    -6.1     -20.0        -53.4    -59.9    -13.8    -94.6    -15.7
2015.88561736 E K545.153562486 -16.3909 -52.2807   -16d 44m   -21d  9m   17195.6  16467.6  -4950.4  -6650.5  18436.8    -6.1     -20.1        -53.4    -59.8    -13.7    -94.7    -15.6
2015.88561739 E K545.14338216 -16.3695 -52.2233   -16d 46m   -21d 10m   17195.9  16465.3  -4959.0  -6656.7  18439.3    -6.0     -20.1        -53.3    -59.8    -13.5    -94.8    -15.5
2015.88561742 E K545.132990578 -16.3482 -52.1659   -16d 47m   -21d 11m   17196.1  16462.9  -4967.6  -6663.1  18441.9    -6.0     -20.1        -53.3    -59.7    -13.4    -94.9    -15.4
2015.88561745 E K545.122078951 -16.3268 -52.1086   -16d 49m   -21d 12m   17196.4  16460.6  -4976.2  -6669.4  18444.4    -6.0     -20.1        -53.3    -59.7    -13.2    -95.0    -15.3
2015.88561748 E K545.111762921 -16.3054 -52.0512   -16d 51m   -21d 13m   17196.6  16458.4  -4984.7  -6675.7  18446.9    -6.0     -20.1        -53.3    -59.6    -13.1    -95.2    -15.2
2015.88561751 E K545.1012337 -16.284 -51.9939   -16d 53m   -21d 14m   17196.9  16456.1  -4993.2  -6682.0  18449.5    -5.9     -20.1        -53.3    -59.6    -13.0    -95.3    -15.1
2015.88561755 E K545.090975119 -16.2626 -51.9366   -16d 54m   -21d 15m   17197.2  16453.8  -5001.6  -6688.4  18452.1    -5.9     -20.2        -53.2    -59.5    -12.8    -95.4    -15.0
2015.88561758 E K545.080545354 -16.2412 -51.8792   -16d 56m   -21d 16m   17197.5  16451.6  -5010.0  -6694.8  18454.7    -5.9     -20.2        -53.2    -59.5    -12.7    -95.5    -15.0
2015.88561761 E K545.069621377 -16.2197 -51.8219   -16d 58m   -21d 17m   17197.8  16449.3  -5018.4  -6701.2  18457.3    -5.9     -20.2        -53.2    -59.5    -12.5    -95.6    -14.9
2015.88561764 E K545.05896031 -16.1983 -51.7647   -16d 60m   -21d 18m   17198.1  16447.1  -5026.8  -6707.7  18459.9    -5.8     -20.2        -53.2    -59.4    -12.4    -95.7    -14.8
2015.88561767 E K545.047948438 -16.1768 -51.7074   -17d  1m   -21d 20m   17198.5  16444.9  -5035.1  -6714.1  18462.6    -5.8     -20.2        -53.2    -59.4    -12.3    -95.8    -14.7
2015.8856177 E K545.037556067 -16.1553 -51.6501   -17d  3m   -21d 21m   17198.8  16442.7  -5043.4  -6720.6  18465.2    -5.8     -20.2        -53.1    -59.3    -12.1    -95.9    -14.6
2015.88561774 E K545.026402705 -16.1337 -51.5929   -17d  5m   -21d 22m   17199.2  16440.6  -5051.7  -6727.0  18467.9    -5.8     -20.3        -53.1    -59.3    -12.0    -96.0    -14.5
