Date Coord-System Altitude Latitude Longitude D_deg D_min I_deg I_min H_nT X_nT Y_nT Z_nT F_nT dD/dt_min dI/dt_min dH/dt_nT dX/dt_nT dY/dt_nT dZ/dt_nT dF/dt_nT
2015.88630184 E K544.051914798 -22.0251 131.874     3d 52m   -53d 22m   23868.9  23814.4   1612.1 -32108.7  40008.7    -3.2       1.3          9.1     10.5    -21.4     13.0     -5.1
2015.88630188 E K544.064934885 -22.0394 131.936     3d 53m   -53d 23m   23863.6  23808.6   1618.6 -32117.2  40012.3    -3.2       1.3          9.0     10.5    -21.4     12.9     -5.0
2015.88630191 E K544.078755834 -22.0537 131.998     3d 54m   -53d 24m   23858.2  23802.8   1625.1 -32125.6  40015.9    -3.2       1.3          8.9     10.4    -21.3     12.8     -5.0
2015.88630194 E K544.091377958 -22.068 132.059     3d 55m   -53d 25m   23852.8  23797.0   1631.5 -32134.2  40019.5    -3.2       1.3          8.8     10.3    -21.3     12.7     -5.0
2015.88630197 E K544.10437067 -22.0823 132.121     3d 56m   -53d 26m   23847.4  23791.1   1638.0 -32142.6  40023.1    -3.2       1.2          8.7     10.2    -21.2     12.6     -5.0
2015.886302 E K544.117616785 -22.0965 132.183     3d 57m   -53d 26m   23842.1  23785.3   1644.6 -32151.0  40026.6    -3.1       1.2          8.6     10.1    -21.2     12.5     -4.9
2015.88630203 E K544.130572394 -22.1107 132.245     3d 58m   -53d 27m   23836.8  23779.5   1651.1 -32159.3  40030.1    -3.1       1.2          8.5     10.0    -21.2     12.4     -4.9
2015.88630207 E K544.143824999 -22.1249 132.307     3d 59m   -53d 28m   23831.4  23773.7   1657.7 -32167.6  40033.6    -3.1       1.2          8.5      9.9    -21.1     12.3     -4.9
2015.8863021 E K544.156687372 -22.1391 132.369     4d  0m   -53d 29m   23826.1  23767.9   1664.2 -32175.8  40037.1    -3.1       1.2          8.4      9.9    -21.1     12.2     -4.9
2015.88630213 E K544.169850922 -22.1532 132.431     4d  1m   -53d 30m   23820.8  23762.2   1670.8 -32184.0  40040.5    -3.1       1.2          8.3      9.8    -21.0     12.1     -4.8
2015.88630216 E K544.183506741 -22.1673 132.493     4d  2m   -53d 30m   23815.5  23756.4   1677.4 -32192.2  40043.9    -3.1       1.2          8.2      9.7    -21.0     12.0     -4.8
2015.88630219 E K544.195724554 -22.1814 132.555     4d  3m   -53d 31m   23810.2  23750.6   1684.0 -32200.3  40047.3    -3.1       1.2          8.1      9.6    -20.9     12.0     -4.8
2015.88630222 E K544.208456589 -22.1955 132.617     4d  4m   -53d 32m   23805.0  23744.9   1690.6 -32208.4  40050.7    -3.1       1.2          8.0      9.5    -20.9     11.9     -4.8
2015.88630226 E K544.22196785 -22.2095 132.679     4d  5m   -53d 33m   23799.7  23739.1   1697.2 -32216.4  40054.0    -3.1       1.1          7.9      9.4    -20.8     11.8     -4.7
2015.88630229 E K544.235110832 -22.2235 132.741     4d  6m   -53d 33m   23794.4  23733.4   1703.8 -32224.4  40057.3    -3.1       1.1          7.8      9.3    -20.8     11.7     -4.7
2015.88630232 E K544.247411352 -22.2375 132.803     4d  7m   -53d 34m   23789.2  23727.6   1710.4 -32232.4  40060.6    -3.1       1.1          7.7      9.3    -20.7     11.6     -4.7
2015.88630235 E K544.260560824 -22.2514 132.865     4d  8m   -53d 35m   23784.0  23721.9   1717.0 -32240.3  40063.9    -3.1       1.1          7.7      9.2    -20.7     11.5     -4.7
2015.88630238 E K544.273411743 -22.2653 132.927     4d  9m   -53d 36m   23778.8  23716.2   1723.6 -32248.1  40067.1    -3.1       1.1          7.6      9.1    -20.7     11.4     -4.7
2015.88630241 E K544.286376619 -22.2792 132.989     4d 10m   -53d 37m   23773.6  23710.5   1730.3 -32256.0  40070.3    -3.1       1.1          7.5      9.0    -20.6     11.3     -4.6
2015.88630245 E K544.298951261 -22.2931 133.051     4d 11m   -53d 37m   23768.4  23704.8   1736.9 -32263.8  40073.5    -3.1       1.1          7.4      8.9    -20.6     11.2     -4.6
2015.88630248 E K544.311518172 -22.3069 133.113     4d 12m   -53d 38m   23763.2  23699.2   1743.6 -32271.5  40076.7    -3.1       1.1          7.3      8.8    -20.5     11.1     -4.6
2015.88630251 E K544.324904025 -22.3207 133.175     4d 13m   -53d 39m   23758.0  23693.5   1750.3 -32279.2  40079.8    -3.0       1.1          7.2      8.8    -20.5     11.0     -4.6
2015.88630254 E K544.337190798 -22.3345 133.237     4d 15m   -53d 40m   23752.9  23687.8   1756.9 -32286.8  40082.9    -3.0       1.0          7.1      8.7    -20.4     10.9     -4.6
2015.88630257 E K544.35053537 -22.3483 133.299     4d 16m   -53d 40m   23747.7  23682.1   1763.6 -32294.5  40086.0    -3.0       1.0          7.0      8.6    -20.4     10.8     -4.5
2015.8863026 E K544.363728896 -22.362 133.361     4d 17m   -53d 41m   23742.6  23676.5   1770.3 -32302.0  40089.0    -3.0       1.0          7.0      8.5    -20.3     10.7     -4.5
2015.88630264 E K544.376106109 -22.3757 133.423     4d 18m   -53d 42m   23737.5  23670.9   1777.0 -32309.5  40092.1    -3.0       1.0          6.9      8.4    -20.3     10.6     -4.5
2015.88630267 E K544.38932808 -22.3894 133.486     4d 19m   -53d 42m   23732.3  23665.2   1783.8 -32317.0  40095.0    -3.0       1.0          6.8      8.3    -20.2     10.5     -4.5
2015.8863027 E K544.401899006 -22.403 133.548     4d 20m   -53d 43m   23727.3  23659.6   1790.5 -32324.4  40098.0    -3.0       1.0          6.7      8.2    -20.2     10.4     -4.4
2015.88630273 E K544.414649421 -22.4167 133.61     4d 21m   -53d 44m   23722.1  23654.0   1797.3 -32331.8  40101.0    -3.0       1.0          6.6      8.2    -20.1     10.3     -4.4
2015.88630276 E K544.427822718 -22.4303 133.672     4d 22m   -53d 45m   23717.1  23648.4   1804.0 -32339.2  40103.9    -3.0       1.0          6.5      8.1    -20.1     10.3     -4.4
2015.88630279 E K544.440697119 -22.4438 133.734     4d 23m   -53d 45m   23712.0  23642.8   1810.7 -32346.4  40106.8    -3.0       1.0          6.4      8.0    -20.0     10.2     -4.4
2015.88630283 E K544.453824934 -22.4574 133.797     4d 24m   -53d 46m   23707.0  23637.2   1817.6 -32353.7  40109.6    -3.0       1.0          6.4      7.9    -20.0     10.1     -4.4
2015.88630286 E K544.466371431 -22.4709 133.859     4d 25m   -53d 47m   23701.9  23631.6   1824.3 -32360.9  40112.4    -3.0       0.9          6.3      7.8    -19.9     10.0     -4.3
2015.88630289 E K544.479314656 -22.4844 133.921     4d 26m   -53d 48m   23696.9  23626.0   1831.1 -32368.1  40115.3    -3.0       0.9          6.2      7.7    -19.9      9.9     -4.3
2015.88630292 E K544.491889597 -22.4978 133.983     4d 27m   -53d 48m   23691.9  23620.5   1837.8 -32375.2  40118.0    -3.0       0.9          6.1      7.7    -19.8      9.8     -4.3
2015.88630295 E K544.504096256 -22.5112 134.046     4d 28m   -53d 49m   23686.9  23615.0   1844.7 -32382.1  40120.7    -2.9       0.9          6.0      7.6    -19.8      9.7     -4.3
2015.88630299 E K544.516747413 -22.5247 134.108     4d 29m   -53d 50m   23681.9  23609.4   1851.5 -32389.3  40123.5    -2.9       0.9          5.9      7.5    -19.7      9.6     -4.3
2015.88630302 E K544.529651987 -22.538 134.17     4d 30m   -53d 50m   23676.9  23603.9   1858.3 -32396.2  40126.2    -2.9       0.9          5.9      7.4    -19.7      9.5     -4.3
2015.88630305 E K544.543023014 -22.5514 134.232     4d 31m   -53d 51m   23671.9  23598.3   1865.1 -32403.2  40128.9    -2.9       0.9          5.8      7.3    -19.6      9.5     -4.2
2015.88630308 E K544.555286561 -22.5647 134.295     4d 32m   -53d 52m   23667.0  23592.8   1872.0 -32410.0  40131.5    -2.9       0.9          5.7      7.3    -19.5      9.4     -4.2
2015.88630311 E K544.567899066 -22.578 134.357     4d 33m   -53d 52m   23662.1  23587.3   1878.8 -32416.9  40134.1    -2.9       0.9          5.6      7.2    -19.5      9.3     -4.2
2015.88630314 E K544.579930254 -22.5913 134.419     4d 34m   -53d 53m   23657.1  23581.8   1885.6 -32423.8  40136.8    -2.9       0.8          5.5      7.1    -19.4      9.2     -4.2
2015.88630318 E K544.592810401 -22.6045 134.482     4d 35m   -53d 54m   23652.2  23576.4   1892.6 -32430.4  40139.3    -2.9       0.8          5.4      7.0    -19.4      9.1     -4.2
2015.88630321 E K544.605844217 -22.6177 134.544     4d 36m   -53d 54m   23647.3  23570.9   1899.4 -32437.2  40141.8    -2.9       0.8          5.3      6.9    -19.3      9.0     -4.1
2015.88630324 E K544.618892256 -22.6309 134.606     4d 37m   -53d 55m   23642.4  23565.4   1906.2 -32443.9  40144.3    -2.9       0.8          5.3      6.8    -19.3      8.9     -4.1
2015.88630327 E K544.630837024 -22.644 134.669     4d 39m   -53d 56m   23637.6  23560.0   1913.2 -32450.4  40146.8    -2.9       0.8          5.2      6.8    -19.2      8.9     -4.1
2015.8863033 E K544.643700477 -22.6572 134.731     4d 40m   -53d 56m   23632.7  23554.5   1920.0 -32457.1  40149.3    -2.9       0.8          5.1      6.7    -19.2      8.8     -4.1
2015.88630333 E K544.655791182 -22.6703 134.794     4d 41m   -53d 57m   23627.8  23549.1   1927.0 -32463.6  40151.7    -2.9       0.8          5.0      6.6    -19.1      8.7     -4.1
2015.88630337 E K544.668487786 -22.6833 134.856     4d 42m   -53d 58m   23623.0  23543.7   1933.9 -32470.0  40154.0    -2.8       0.8          4.9      6.5    -19.1      8.6     -4.1
2015.8863034 E K544.680702828 -22.6964 134.919     4d 43m   -53d 58m   23618.2  23538.3   1940.8 -32476.4  40156.4    -2.8       0.8          4.8      6.4    -19.0      8.5     -4.0
2015.88630343 E K544.693667077 -22.7094 134.981     4d 44m   -53d 59m   23613.4  23532.9   1947.7 -32482.9  40158.8    -2.8       0.8          4.8      6.4    -19.0      8.4     -4.0
2015.88630346 E K544.706288855 -22.7224 135.043     4d 45m   -53d 60m   23608.5  23527.5   1954.6 -32489.2  40161.1    -2.8       0.7          4.7      6.3    -18.9      8.4     -4.0
2015.88630349 E K544.717616288 -22.7354 135.106     4d 46m   -54d  0m   23603.8  23522.1   1961.6 -32495.5  40163.4    -2.8       0.7          4.6      6.2    -18.8      8.3     -4.0
2015.88630352 E K544.730075435 -22.7483 135.168     4d 47m   -54d  1m   23599.0  23516.8   1968.5 -32501.8  40165.7    -2.8       0.7          4.5      6.1    -18.8      8.2     -4.0
2015.88630356 E K544.742857728 -22.7612 135.231     4d 48m   -54d  2m   23594.2  23511.4   1975.5 -32508.0  40167.9    -2.8       0.7          4.4      6.0    -18.7      8.1     -4.0
2015.88630359 E K544.755532532 -22.7741 135.293     4d 49m   -54d  2m   23589.5  23506.0   1982.4 -32514.2  40170.1    -2.8       0.7          4.4      5.9    -18.7      8.0     -3.9
2015.88630362 E K544.76862602 -22.7869 135.356     4d 50m   -54d  3m   23584.8  23500.7   1989.4 -32520.2  40172.2    -2.8       0.7          4.3      5.9    -18.6      7.9     -3.9
2015.88630365 E K544.781064609 -22.7998 135.419     4d 51m   -54d  4m   23580.0  23495.4   1996.5 -32526.3  40174.3    -2.8       0.7          4.2      5.8    -18.6      7.9     -3.9
2015.88630368 E K544.79366495 -22.8126 135.481     4d 52m   -54d  4m   23575.3  23490.0   2003.4 -32532.4  40176.5    -2.8       0.7          4.1      5.7    -18.5      7.8     -3.9
2015.88630371 E K544.80661003 -22.8253 135.544     4d 54m   -54d  5m   23570.6  23484.8   2010.4 -32538.2  40178.5    -2.8       0.7          4.0      5.6    -18.4      7.7     -3.9
2015.88630375 E K544.818661007 -22.8381 135.606     4d 55m   -54d  5m   23565.9  23479.4   2017.4 -32544.3  40180.6    -2.7       0.7          4.0      5.5    -18.4      7.6     -3.9
2015.88630378 E K544.83101318 -22.8508 135.669     4d 56m   -54d  6m   23561.3  23474.2   2024.4 -32550.1  40182.6    -2.7       0.6          3.9      5.5    -18.3      7.5     -3.8
2015.88630381 E K544.843879575 -22.8635 135.731     4d 57m   -54d  7m   23556.6  23468.9   2031.3 -32556.0  40184.7    -2.7       0.6          3.8      5.4    -18.3      7.5     -3.8
2015.88630384 E K544.855782146 -22.8761 135.794     4d 58m   -54d  7m   23552.0  23463.6   2038.4 -32561.7  40186.6    -2.7       0.6          3.7      5.3    -18.2      7.4     -3.8
2015.88630387 E K544.868364195 -22.8887 135.857     4d 59m   -54d  8m   23547.4  23458.4   2045.5 -32567.4  40188.5    -2.7       0.6          3.6      5.2    -18.2      7.3     -3.8
2015.8863039 E K544.881173859 -22.9013 135.919     5d  0m   -54d  9m   23542.8  23453.1   2052.4 -32573.1  40190.4    -2.7       0.6          3.6      5.2    -18.1      7.2     -3.8
2015.88630394 E K544.893545512 -22.9139 135.982     5d  1m   -54d  9m   23538.2  23447.9   2059.5 -32578.8  40192.3    -2.7       0.6          3.5      5.1    -18.0      7.2     -3.8
2015.88630397 E K544.905835853 -22.9265 136.045     5d  2m   -54d 10m   23533.6  23442.7   2066.6 -32584.4  40194.2    -2.7       0.6          3.4      5.0    -18.0      7.1     -3.8
2015.886304 E K544.917497113 -22.939 136.107     5d  3m   -54d 10m   23529.0  23437.5   2073.6 -32590.0  40196.1    -2.7       0.6          3.3      4.9    -17.9      7.0     -3.7
2015.88630403 E K544.930190314 -22.9515 136.17     5d  4m   -54d 11m   23524.4  23432.3   2080.7 -32595.5  40197.8    -2.7       0.6          3.2      4.8    -17.9      6.9     -3.7
2015.88630406 E K544.941854204 -22.9639 136.233     5d  6m   -54d 11m   23519.9  23427.1   2087.8 -32600.9  40199.6    -2.7       0.6          3.2      4.8    -17.8      6.9     -3.7
2015.8863041 E K544.954719524 -22.9764 136.295     5d  7m   -54d 12m   23515.4  23421.9   2094.7 -32606.4  40201.4    -2.6       0.6          3.1      4.7    -17.7      6.8     -3.7
2015.88630413 E K544.967099066 -22.9888 136.358     5d  8m   -54d 13m   23510.9  23416.7   2101.8 -32611.8  40203.1    -2.6       0.5          3.0      4.6    -17.7      6.7     -3.7
2015.88630416 E K544.979654222 -23.0011 136.421     5d  9m   -54d 13m   23506.4  23411.6   2109.0 -32617.0  40204.7    -2.6       0.5          2.9      4.5    -17.6      6.6     -3.7
2015.88630419 E K544.992440859 -23.0135 136.484     5d 10m   -54d 14m   23501.9  23406.4   2116.1 -32622.3  40206.4    -2.6       0.5          2.8      4.4    -17.6      6.6     -3.7
2015.88630422 E K545.004098416 -23.0258 136.546     5d 11m   -54d 14m   23497.4  23401.3   2123.1 -32627.6  40208.1    -2.6       0.5          2.8      4.4    -17.5      6.5     -3.6
2015.88630425 E K545.016409635 -23.0381 136.609     5d 12m   -54d 15m   23493.0  23396.2   2130.2 -32632.7  40209.6    -2.6       0.5          2.7      4.3    -17.4      6.4     -3.6
2015.88630429 E K545.028165357 -23.0503 136.672     5d 13m   -54d 16m   23488.6  23391.1   2137.3 -32637.8  40211.2    -2.6       0.5          2.6      4.2    -17.4      6.3     -3.6
2015.88630432 E K545.040214178 -23.0626 136.735     5d 14m   -54d 16m   23484.1  23386.0   2144.5 -32642.9  40212.8    -2.6       0.5          2.5      4.1    -17.3      6.3     -3.6
2015.88630435 E K545.051638161 -23.0748 136.798     5d 15m   -54d 17m   23479.7  23380.9   2151.6 -32648.0  40214.3    -2.6       0.5          2.5      4.1    -17.3      6.2     -3.6
2015.88630438 E K545.064689612 -23.087 136.86     5d 17m   -54d 17m   23475.3  23375.8   2158.6 -32653.1  40215.8    -2.6       0.5          2.4      4.0    -17.2      6.1     -3.6
2015.88630441 E K545.076020312 -23.0991 136.923     5d 18m   -54d 18m   23470.9  23370.8   2165.8 -32658.0  40217.2    -2.6       0.5          2.3      3.9    -17.1      6.1     -3.6
2015.88630444 E K545.087648354 -23.1112 136.986     5d 19m   -54d 18m   23466.6  23365.8   2172.9 -32662.8  40218.7    -2.5       0.5          2.2      3.8    -17.1      6.0     -3.6
2015.88630448 E K545.100264803 -23.1233 137.049     5d 20m   -54d 19m   23462.2  23360.7   2180.1 -32667.7  40220.1    -2.5       0.4          2.2      3.8    -17.0      5.9     -3.6
2015.88630451 E K545.112773745 -23.1354 137.112     5d 21m   -54d 19m   23457.9  23355.7   2187.2 -32672.5  40221.4    -2.5       0.4          2.1      3.7    -17.0      5.9     -3.5
2015.88630454 E K545.124058076 -23.1474 137.175     5d 22m   -54d 20m   23453.6  23350.7   2194.4 -32677.2  40222.8    -2.5       0.4          2.0      3.6    -16.9      5.8     -3.5
2015.88630457 E K545.135643612 -23.1594 137.238     5d 23m   -54d 20m   23449.3  23345.7   2201.5 -32681.9  40224.1    -2.5       0.4          1.9      3.5    -16.8      5.7     -3.5
2015.8863046 E K545.14807001 -23.1714 137.3     5d 24m   -54d 21m   23445.0  23340.7   2208.6 -32686.7  40225.4    -2.5       0.4          1.9      3.5    -16.8      5.7     -3.5
2015.88630463 E K545.160180128 -23.1834 137.363     5d 25m   -54d 22m   23440.7  23335.7   2215.7 -32691.4  40226.7    -2.5       0.4          1.8      3.4    -16.7      5.6     -3.5
2015.88630467 E K545.172465856 -23.1953 137.426     5d 27m   -54d 22m   23436.4  23330.7   2222.9 -32695.9  40227.9    -2.5       0.4          1.7      3.3    -16.6      5.5     -3.5
2015.8863047 E K545.184052791 -23.2072 137.489     5d 28m   -54d 23m   23432.2  23325.8   2230.1 -32700.4  40229.2    -2.5       0.4          1.6      3.2    -16.6      5.4     -3.5
2015.88630473 E K545.196436682 -23.219 137.552     5d 29m   -54d 23m   23428.0  23320.9   2237.3 -32704.9  40230.3    -2.5       0.4          1.6      3.2    -16.5      5.4     -3.5
2015.88630476 E K545.208143731 -23.2309 137.615     5d 30m   -54d 24m   23423.7  23315.9   2244.5 -32709.3  40231.5    -2.4       0.4          1.5      3.1    -16.4      5.3     -3.5
2015.88630479 E K545.219530641 -23.2427 137.678     5d 31m   -54d 24m   23419.5  23311.0   2251.6 -32713.7  40232.6    -2.4       0.4          1.4      3.0    -16.4      5.3     -3.4
2015.88630482 E K545.231379755 -23.2544 137.741     5d 32m   -54d 25m   23415.4  23306.2   2258.8 -32718.0  40233.7    -2.4       0.4          1.3      2.9    -16.3      5.2     -3.4
2015.88630486 E K545.243530077 -23.2662 137.804     5d 33m   -54d 25m   23411.2  23301.2   2266.0 -32722.3  40234.7    -2.4       0.3          1.3      2.9    -16.3      5.1     -3.4
2015.88630489 E K545.256043208 -23.2779 137.867     5d 34m   -54d 26m   23407.0  23296.4   2273.2 -32726.6  40235.8    -2.4       0.3          1.2      2.8    -16.2      5.1     -3.4
2015.88630492 E K545.267292083 -23.2896 137.93     5d 36m   -54d 26m   23402.9  23291.5   2280.4 -32730.8  40236.8    -2.4       0.3          1.1      2.7    -16.1      5.0     -3.4
2015.88630495 E K545.279094829 -23.3013 137.993     5d 37m   -54d 27m   23398.7  23286.6   2287.6 -32735.0  40237.8    -2.4       0.3          1.0      2.6    -16.1      4.9     -3.4
2015.88630498 E K545.290864032 -23.3129 138.056     5d 38m   -54d 27m   23394.6  23281.8   2294.8 -32739.0  40238.7    -2.4       0.3          1.0      2.6    -16.0      4.9     -3.4
2015.88630501 E K545.302169409 -23.3245 138.119     5d 39m   -54d 28m   23390.6  23277.0   2302.0 -32743.1  40239.7    -2.4       0.3          0.9      2.5    -15.9      4.8     -3.4
2015.88630505 E K545.31475018 -23.3361 138.182     5d 40m   -54d 28m   23386.5  23272.2   2309.2 -32747.1  40240.6    -2.4       0.3          0.8      2.4    -15.9      4.7     -3.4
2015.88630508 E K545.326054324 -23.3476 138.245     5d 41m   -54d 29m   23382.4  23267.4   2316.4 -32751.1  40241.4    -2.3       0.3          0.8      2.3    -15.8      4.7     -3.4
2015.88630511 E K545.338611913 -23.3592 138.309     5d 42m   -54d 29m   23378.3  23262.6   2323.7 -32755.0  40242.2    -2.3       0.3          0.7      2.3    -15.7      4.6     -3.4
2015.88630514 E K545.350988403 -23.3706 138.372     5d 43m   -54d 29m   23374.3  23257.8   2331.0 -32758.8  40243.0    -2.3       0.3          0.6      2.2    -15.7      4.6     -3.4
2015.88630517 E K545.361740081 -23.3821 138.435     5d 45m   -54d 30m   23370.3  23253.1   2338.2 -32762.7  40243.8    -2.3       0.3          0.5      2.1    -15.6      4.5     -3.3
2015.8863052 E K545.373428141 -23.3935 138.498     5d 46m   -54d 30m   23366.3  23248.3   2345.4 -32766.4  40244.5    -2.3       0.3          0.5      2.0    -15.5      4.4     -3.3
2015.88630524 E K545.385556846 -23.4049 138.561     5d 47m   -54d 31m   23362.3  23243.6   2352.6 -32770.2  40245.3    -2.3       0.2          0.4      2.0    -15.5      4.4     -3.3
2015.88630527 E K545.397056478 -23.4163 138.624     5d 48m   -54d 31m   23358.4  23238.8   2359.8 -32773.9  40246.0    -2.3       0.2          0.3      1.9    -15.4      4.3     -3.3
2015.8863053 E K545.408496754 -23.4277 138.687     5d 49m   -54d 32m   23354.4  23234.1   2367.1 -32777.6  40246.7    -2.3       0.2          0.3      1.8    -15.3      4.3     -3.3
2015.88630533 E K545.420233979 -23.439 138.75     5d 50m   -54d 32m   23350.4  23229.4   2374.3 -32781.2  40247.3    -2.3       0.2          0.2      1.8    -15.3      4.2     -3.3
2015.88630536 E K545.431768553 -23.4503 138.814     5d 51m   -54d 33m   23346.5  23224.7   2381.6 -32784.7  40247.9    -2.3       0.2          0.1      1.7    -15.2      4.1     -3.3
2015.8863054 E K545.443552311 -23.4615 138.877     5d 52m   -54d 33m   23342.6  23220.1   2388.9 -32788.1  40248.5    -2.2       0.2          0.1      1.6    -15.1      4.1     -3.3
2015.88630543 E K545.454659232 -23.4728 138.94     5d 54m   -54d 34m   23338.7  23215.4   2396.1 -32791.7  40249.1    -2.2       0.2         -0.0      1.5    -15.1      4.0     -3.3
2015.88630546 E K545.467159033 -23.484 139.003     5d 55m   -54d 34m   23334.8  23210.7   2403.3 -32795.1  40249.6    -2.2       0.2         -0.1      1.5    -15.0      4.0     -3.3
2015.88630549 E K545.478647243 -23.4951 139.066     5d 56m   -54d 34m   23331.0  23206.1   2410.6 -32798.4  40250.1    -2.2       0.2         -0.2      1.4    -14.9      3.9     -3.3
2015.88630552 E K545.490123862 -23.5063 139.13     5d 57m   -54d 35m   23327.1  23201.5   2417.9 -32801.7  40250.5    -2.2       0.2         -0.2      1.3    -14.9      3.9     -3.3
2015.88630555 E K545.501706369 -23.5174 139.193     5d 58m   -54d 35m   23323.3  23196.9   2425.2 -32805.0  40251.0    -2.2       0.2         -0.3      1.3    -14.8      3.8     -3.3
2015.88630559 E K545.513394765 -23.5285 139.256     5d 59m   -54d 36m   23319.5  23192.3   2432.4 -32808.2  40251.4    -2.2       0.2         -0.4      1.2    -14.7      3.7     -3.3
2015.88630562 E K545.525288847 -23.5395 139.32     6d  0m   -54d 36m   23315.7  23187.7   2439.8 -32811.3  40251.7    -2.2       0.2         -0.4      1.1    -14.7      3.7     -3.3
2015.88630565 E K545.535575811 -23.5505 139.383     6d  2m   -54d 37m   23312.0  23183.2   2447.0 -32814.4  40252.1    -2.2       0.1         -0.5      1.0    -14.6      3.6     -3.3
2015.88630568 E K545.547394676 -23.5615 139.446     6d  3m   -54d 37m   23308.2  23178.6   2454.3 -32817.5  40252.5    -2.1       0.1         -0.6      1.0    -14.5      3.6     -3.2
2015.88630571 E K545.558510894 -23.5725 139.509     6d  4m   -54d 37m   23304.4  23174.1   2461.5 -32820.6  40252.8    -2.1       0.1         -0.6      0.9    -14.5      3.5     -3.2
2015.88630574 E K545.569880565 -23.5834 139.573     6d  5m   -54d 38m   23300.7  23169.6   2468.9 -32823.5  40253.0    -2.1       0.1         -0.7      0.8    -14.4      3.5     -3.2
2015.88630578 E K545.581238644 -23.5944 139.636     6d  6m   -54d 38m   23297.0  23165.0   2476.1 -32826.5  40253.3    -2.1       0.1         -0.8      0.8    -14.3      3.4     -3.2
2015.88630581 E K545.592937568 -23.6052 139.699     6d  7m   -54d 39m   23293.3  23160.5   2483.4 -32829.4  40253.5    -2.1       0.1         -0.8      0.7    -14.3      3.4     -3.2
