Date Coord-System Altitude Latitude Longitude D_deg D_min I_deg I_min H_nT X_nT Y_nT Z_nT F_nT dD/dt_min dI/dt_min dH/dt_nT dX/dt_nT dY/dt_nT dZ/dt_nT dF/dt_nT
2015.70342608 E K536.932472651 1.30629 140.561     2d 47m   -13d 38m   28925.7  28891.6   1405.4  -7019.7  29765.3    -3.9      -0.7          6.7      8.3    -32.8     -7.8      8.3
2015.70342611 E K536.945677207 1.27906 140.614     2d 48m   -13d 42m   28920.7  28886.1   1412.7  -7046.8  29766.8    -3.9      -0.7          6.6      8.2    -32.7     -7.9      8.3
2015.70342614 E K536.957671898 1.25183 140.666     2d 49m   -13d 45m   28915.7  28880.8   1420.0  -7074.0  29768.4    -3.9      -0.7          6.6      8.2    -32.6     -8.0      8.3
2015.70342617 E K536.970287463 1.2246 140.719     2d 50m   -13d 48m   28910.6  28875.3   1427.3  -7101.0  29769.9    -3.9      -0.7          6.5      8.1    -32.5     -8.1      8.3
2015.7034262 E K536.982525302 1.19737 140.772     2d 51m   -13d 51m   28905.5  28869.9   1434.6  -7128.1  29771.4    -3.9      -0.7          6.5      8.1    -32.4     -8.2      8.3
2015.70342623 E K536.994725436 1.17014 140.824     2d 52m   -13d 54m   28900.5  28864.5   1441.8  -7155.1  29773.0    -3.9      -0.8          6.4      8.1    -32.3     -8.4      8.3
2015.70342627 E K537.007377461 1.14291 140.877     2d 52m   -13d 57m   28895.4  28859.0   1449.1  -7182.1  29774.6    -3.9      -0.8          6.4      8.0    -32.2     -8.5      8.2
2015.7034263 E K537.020320836 1.11568 140.929     2d 53m   -14d  1m   28890.4  28853.7   1456.3  -7209.1  29776.3    -3.9      -0.8          6.3      8.0    -32.1     -8.6      8.2
2015.70342633 E K537.033719746 1.08844 140.982     2d 54m   -14d  4m   28885.3  28848.2   1463.6  -7236.0  29777.9    -3.9      -0.8          6.3      7.9    -32.0     -8.7      8.2
2015.70342636 E K537.045579549 1.06121 141.034     2d 55m   -14d  7m   28880.3  28842.8   1470.9  -7263.0  29779.6    -3.8      -0.8          6.2      7.9    -31.9     -8.8      8.2
2015.70342639 E K537.058565458 1.03397 141.087     2d 56m   -14d 10m   28875.2  28837.4   1478.2  -7289.9  29781.2    -3.8      -0.8          6.2      7.8    -31.8     -8.9      8.2
2015.70342643 E K537.071673735 1.00674 141.14     2d 57m   -14d 13m   28870.1  28831.9   1485.5  -7316.7  29782.9    -3.8      -0.8          6.2      7.8    -31.7     -9.0      8.2
2015.70342646 E K537.08390681 0.979498 141.192     2d 58m   -14d 16m   28865.1  28826.5   1492.7  -7343.6  29784.6    -3.8      -0.9          6.1      7.8    -31.6     -9.2      8.2
2015.70342649 E K537.096764309 0.95226 141.245     2d 59m   -14d 20m   28860.1  28821.1   1500.1  -7370.4  29786.3    -3.8      -0.9          6.1      7.7    -31.5     -9.3      8.2
2015.70342652 E K537.109414653 0.92502 141.297     2d 60m   -14d 23m   28855.1  28815.7   1507.3  -7397.2  29788.1    -3.8      -0.9          6.0      7.7    -31.4     -9.4      8.2
2015.70342655 E K537.121860645 0.89778 141.35     3d  1m   -14d 26m   28850.0  28810.2   1514.6  -7423.9  29789.9    -3.8      -0.9          6.0      7.6    -31.3     -9.5      8.1
2015.70342658 E K537.135093004 0.870539 141.402     3d  1m   -14d 29m   28845.0  28804.8   1521.9  -7450.7  29791.7    -3.8      -0.9          5.9      7.6    -31.2     -9.6      8.1
2015.70342662 E K537.14795804 0.843297 141.455     3d  2m   -14d 32m   28839.9  28799.3   1529.2  -7477.3  29793.5    -3.7      -0.9          5.9      7.5    -31.1     -9.7      8.1
2015.70342665 E K537.16044993 0.816055 141.507     3d  3m   -14d 35m   28834.9  28793.9   1536.5  -7504.0  29795.3    -3.7      -0.9          5.8      7.5    -31.0     -9.8      8.1
2015.70342668 E K537.173398664 0.788813 141.56     3d  4m   -14d 38m   28829.8  28788.5   1543.8  -7530.7  29797.1    -3.7      -0.9          5.8      7.4    -30.9     -9.9      8.1
2015.70342671 E K537.186141364 0.761569 141.613     3d  5m   -14d 41m   28824.8  28783.0   1551.1  -7557.3  29799.0    -3.7      -1.0          5.7      7.4    -30.8    -10.0      8.1
2015.70342674 E K537.1986806 0.734326 141.665     3d  6m   -14d 45m   28819.8  28777.6   1558.4  -7583.9  29800.9    -3.7      -1.0          5.7      7.3    -30.7    -10.2      8.1
2015.70342677 E K537.211345288 0.707081 141.718     3d  7m   -14d 48m   28814.7  28772.1   1565.7  -7610.4  29802.8    -3.7      -1.0          5.6      7.3    -30.6    -10.3      8.1
2015.70342681 E K537.223966913 0.679835 141.77     3d  8m   -14d 51m   28809.7  28766.7   1573.0  -7637.0  29804.7    -3.7      -1.0          5.6      7.3    -30.5    -10.4      8.1
2015.70342684 E K537.236554103 0.652589 141.823     3d  9m   -14d 54m   28804.6  28761.2   1580.3  -7663.5  29806.6    -3.7      -1.0          5.5      7.2    -30.4    -10.5      8.0
2015.70342687 E K537.25009844 0.625342 141.875     3d 10m   -14d 57m   28799.6  28755.8   1587.6  -7690.0  29808.6    -3.7      -1.0          5.5      7.2    -30.3    -10.6      8.0
2015.7034269 E K537.262108015 0.598095 141.928     3d 11m   -15d  0m   28794.6  28750.4   1594.9  -7716.4  29810.6    -3.6      -1.0          5.4      7.1    -30.2    -10.7      8.0
2015.70342693 E K537.275745236 0.570847 141.98     3d 11m   -15d  3m   28789.6  28744.9   1602.2  -7742.9  29812.6    -3.6      -1.0          5.4      7.1    -30.1    -10.8      8.0
2015.70342696 E K537.288341476 0.5436 142.033     3d 12m   -15d  6m   28784.5  28739.5   1609.6  -7769.3  29814.6    -3.6      -1.1          5.3      7.0    -30.0    -10.9      8.0
2015.703427 E K537.301733012 0.516352 142.085     3d 13m   -15d  9m   28779.5  28734.1   1616.8  -7795.7  29816.6    -3.6      -1.1          5.3      7.0    -29.9    -11.0      8.0
2015.70342703 E K537.314420921 0.489102 142.138     3d 14m   -15d 12m   28774.4  28728.6   1624.2  -7822.0  29818.7    -3.6      -1.1          5.2      6.9    -29.8    -11.1      8.0
2015.70342706 E K537.327737412 0.461853 142.191     3d 15m   -15d 16m   28769.4  28723.1   1631.5  -7848.3  29820.7    -3.6      -1.1          5.2      6.9    -29.7    -11.2      8.0
2015.70342709 E K537.340349714 0.434603 142.243     3d 16m   -15d 19m   28764.4  28717.7   1638.8  -7874.6  29822.8    -3.6      -1.1          5.1      6.8    -29.6    -11.3      7.9
2015.70342712 E K537.353921034 0.407353 142.296     3d 17m   -15d 22m   28759.3  28712.2   1646.1  -7900.9  29824.8    -3.6      -1.1          5.1      6.8    -29.5    -11.4      7.9
2015.70342715 E K537.366289508 0.380102 142.348     3d 18m   -15d 25m   28754.3  28706.8   1653.4  -7927.1  29827.0    -3.5      -1.1          5.0      6.7    -29.4    -11.5      7.9
2015.70342719 E K537.378286845 0.352852 142.401     3d 19m   -15d 28m   28749.3  28701.3   1660.8  -7953.3  29829.1    -3.5      -1.1          5.0      6.7    -29.2    -11.6      7.9
2015.70342722 E K537.391580449 0.325601 142.453     3d 20m   -15d 31m   28744.3  28695.9   1668.0  -7979.5  29831.3    -3.5      -1.1          4.9      6.6    -29.1    -11.7      7.9
2015.70342725 E K537.404502524 0.29835 142.506     3d 21m   -15d 34m   28739.2  28690.4   1675.4  -8005.7  29833.4    -3.5      -1.2          4.9      6.6    -29.0    -11.8      7.9
2015.70342728 E K537.416222093 0.271099 142.558     3d 21m   -15d 37m   28734.3  28685.0   1682.7  -8031.8  29835.7    -3.5      -1.2          4.8      6.6    -28.9    -11.9      7.9
2015.70342731 E K537.430069618 0.243847 142.611     3d 22m   -15d 40m   28729.2  28679.4   1690.0  -8057.9  29837.8    -3.5      -1.2          4.8      6.5    -28.8    -12.0      7.9
2015.70342734 E K537.442545785 0.216595 142.663     3d 23m   -15d 43m   28724.2  28674.0   1697.3  -8084.0  29840.1    -3.5      -1.2          4.7      6.5    -28.7    -12.1      7.8
2015.70342738 E K537.454819065 0.189342 142.716     3d 24m   -15d 46m   28719.2  28668.5   1704.7  -8110.0  29842.3    -3.5      -1.2          4.7      6.4    -28.6    -12.2      7.8
2015.70342741 E K537.468552193 0.16209 142.768     3d 25m   -15d 49m   28714.2  28663.1   1711.9  -8136.1  29844.6    -3.5      -1.2          4.7      6.4    -28.5    -12.3      7.8
2015.70342744 E K537.481583166 0.134839 142.821     3d 26m   -15d 52m   28709.1  28657.6   1719.3  -8162.0  29846.8    -3.4      -1.2          4.6      6.3    -28.4    -12.4      7.8
2015.70342747 E K537.493911459 0.107588 142.874     3d 27m   -15d 55m   28704.1  28652.1   1726.7  -8188.0  29849.1    -3.4      -1.2          4.6      6.3    -28.3    -12.5      7.8
2015.7034275 E K537.506699223 0.0803362 142.926     3d 28m   -15d 58m   28699.1  28646.7   1734.0  -8214.0  29851.4    -3.4      -1.2          4.5      6.2    -28.2    -12.6      7.8
2015.70342753 E K537.518953656 0.053086 142.979     3d 29m   -16d  1m   28694.1  28641.2   1741.3  -8239.8  29853.7    -3.4      -1.3          4.5      6.2    -28.1    -12.7      7.8
2015.70342757 E K537.5313364 0.0258345 143.031     3d 30m   -16d  4m   28689.1  28635.8   1748.6  -8265.8  29856.1    -3.4      -1.3          4.4      6.1    -28.0    -12.7      7.8
2015.7034276 E K537.54434767 -0.00141697 143.084     3d 31m   -16d  7m   28684.1  28630.3   1756.0  -8291.6  29858.4    -3.4      -1.3          4.4      6.1    -27.9    -12.8      7.7
2015.70342763 E K537.557487414 -0.0286676 143.136     3d 31m   -16d 10m   28679.1  28624.8   1763.2  -8317.5  29860.9    -3.4      -1.3          4.3      6.0    -27.8    -12.9      7.7
2015.70342766 E K537.570424646 -0.0559189 143.189     3d 32m   -16d 13m   28674.1  28619.3   1770.6  -8343.2  29863.2    -3.4      -1.3          4.3      6.0    -27.7    -13.0      7.7
2015.70342769 E K537.583659494 -0.0831711 143.241     3d 33m   -16d 16m   28669.1  28613.9   1777.9  -8369.0  29865.6    -3.3      -1.3          4.2      5.9    -27.6    -13.1      7.7
2015.70342773 E K537.596353679 -0.110422 143.294     3d 34m   -16d 19m   28664.0  28608.4   1785.3  -8394.8  29868.0    -3.3      -1.3          4.2      5.9    -27.5    -13.2      7.7
2015.70342776 E K537.610176573 -0.137674 143.346     3d 35m   -16d 22m   28659.1  28602.9   1792.5  -8420.5  29870.5    -3.3      -1.3          4.1      5.8    -27.4    -13.3      7.7
2015.70342779 E K537.622465526 -0.164924 143.399     3d 36m   -16d 25m   28654.0  28597.4   1799.9  -8446.2  29872.9    -3.3      -1.3          4.1      5.8    -27.3    -13.4      7.7
2015.70342782 E K537.635713625 -0.192174 143.451     3d 37m   -16d 28m   28649.1  28592.0   1807.2  -8471.9  29875.4    -3.3      -1.4          4.0      5.7    -27.2    -13.5      7.7
2015.70342785 E K537.648259249 -0.219424 143.504     3d 38m   -16d 31m   28644.0  28586.5   1814.6  -8497.5  29877.9    -3.3      -1.4          4.0      5.7    -27.1    -13.5      7.6
2015.70342788 E K537.661433152 -0.246675 143.556     3d 39m   -16d 34m   28639.1  28581.1   1821.8  -8523.1  29880.4    -3.3      -1.4          3.9      5.6    -27.0    -13.6      7.6
2015.70342792 E K537.674573057 -0.273924 143.609     3d 40m   -16d 37m   28634.0  28575.5   1829.2  -8548.7  29882.9    -3.3      -1.4          3.9      5.6    -26.9    -13.7      7.6
2015.70342795 E K537.687502203 -0.301172 143.662     3d 41m   -16d 40m   28629.0  28570.0   1836.6  -8574.2  29885.4    -3.2      -1.4          3.8      5.5    -26.8    -13.8      7.6
2015.70342798 E K537.700897789 -0.32842 143.714     3d 42m   -16d 43m   28624.0  28564.6   1843.9  -8599.8  29888.0    -3.2      -1.4          3.8      5.5    -26.7    -13.9      7.6
2015.70342801 E K537.714252742 -0.355669 143.767     3d 43m   -16d 46m   28619.0  28559.1   1851.2  -8625.2  29890.5    -3.2      -1.4          3.7      5.4    -26.6    -14.0      7.6
2015.70342804 E K537.72657292 -0.382917 143.819     3d 43m   -16d 49m   28614.1  28553.6   1858.5  -8650.8  29893.1    -3.2      -1.4          3.7      5.4    -26.5    -14.0      7.6
2015.70342807 E K537.739351158 -0.410163 143.872     3d 44m   -16d 52m   28609.0  28548.1   1865.9  -8676.2  29895.7    -3.2      -1.4          3.6      5.3    -26.3    -14.1      7.5
2015.70342811 E K537.752426375 -0.43741 143.924     3d 45m   -16d 55m   28604.1  28542.7   1873.2  -8701.6  29898.4    -3.2      -1.4          3.6      5.3    -26.2    -14.2      7.5
2015.70342814 E K537.76512855 -0.464656 143.977     3d 46m   -16d 58m   28599.1  28537.2   1880.5  -8727.0  29901.0    -3.2      -1.5          3.5      5.2    -26.1    -14.3      7.5
2015.70342817 E K537.778458176 -0.491901 144.029     3d 47m   -17d  1m   28594.1  28531.7   1887.8  -8752.4  29903.6    -3.2      -1.5          3.5      5.2    -26.0    -14.4      7.5
2015.7034282 E K537.791084687 -0.519147 144.082     3d 48m   -17d  4m   28589.1  28526.2   1895.2  -8777.7  29906.3    -3.2      -1.5          3.4      5.1    -25.9    -14.4      7.5
2015.70342823 E K537.803836486 -0.54639 144.134     3d 49m   -17d  7m   28584.1  28520.8   1902.4  -8803.1  29909.0    -3.1      -1.5          3.4      5.1    -25.8    -14.5      7.5
2015.70342826 E K537.816884635 -0.573634 144.187     3d 50m   -17d 10m   28579.1  28515.2   1909.8  -8828.3  29911.6    -3.1      -1.5          3.3      5.0    -25.7    -14.6      7.5
2015.7034283 E K537.829560221 -0.600877 144.239     3d 51m   -17d 13m   28574.2  28509.8   1917.1  -8853.6  29914.4    -3.1      -1.5          3.3      5.0    -25.6    -14.7      7.5
2015.70342833 E K537.843362543 -0.62812 144.292     3d 52m   -17d 16m   28569.2  28504.3   1924.5  -8878.8  29917.1    -3.1      -1.5          3.2      4.9    -25.5    -14.8      7.4
2015.70342836 E K537.856789945 -0.655362 144.344     3d 53m   -17d 19m   28564.2  28498.8   1931.7  -8904.0  29919.8    -3.1      -1.5          3.2      4.9    -25.4    -14.8      7.4
2015.70342839 E K537.869181297 -0.682602 144.397     3d 54m   -17d 22m   28559.2  28493.3   1939.1  -8929.2  29922.5    -3.1      -1.5          3.1      4.8    -25.3    -14.9      7.4
2015.70342842 E K537.881530149 -0.709842 144.45     3d 55m   -17d 25m   28554.2  28487.8   1946.5  -8954.3  29925.3    -3.1      -1.5          3.1      4.8    -25.2    -15.0      7.4
2015.70342845 E K537.895505901 -0.737082 144.502     3d 55m   -17d 28m   28549.3  28482.3   1953.7  -8979.5  29928.1    -3.1      -1.5          3.0      4.7    -25.1    -15.1      7.4
2015.70342849 E K537.908444366 -0.764321 144.555     3d 56m   -17d 30m   28544.2  28476.8   1961.1  -9004.5  29930.8    -3.0      -1.6          3.0      4.7    -25.0    -15.1      7.4
2015.70342852 E K537.921838088 -0.791558 144.607     3d 57m   -17d 33m   28539.3  28471.3   1968.4  -9029.6  29933.7    -3.0      -1.6          2.9      4.6    -24.9    -15.2      7.4
2015.70342855 E K537.934856887 -0.818795 144.66     3d 58m   -17d 36m   28534.3  28465.8   1975.7  -9054.6  29936.5    -3.0      -1.6          2.9      4.6    -24.8    -15.3      7.3
2015.70342858 E K537.947839242 -0.846031 144.712     3d 59m   -17d 39m   28529.4  28460.4   1983.0  -9079.7  29939.4    -3.0      -1.6          2.8      4.5    -24.7    -15.3      7.3
2015.70342861 E K537.961276712 -0.873265 144.765     4d  0m   -17d 42m   28524.4  28454.8   1990.3  -9104.6  29942.2    -3.0      -1.6          2.8      4.5    -24.6    -15.4      7.3
2015.70342864 E K537.973509363 -0.9005 144.817     4d  1m   -17d 45m   28519.4  28449.4   1997.6  -9129.6  29945.1    -3.0      -1.6          2.7      4.4    -24.5    -15.5      7.3
2015.70342868 E K537.987195214 -0.927733 144.87     4d  2m   -17d 48m   28514.4  28443.9   2005.0  -9154.5  29947.9    -3.0      -1.6          2.7      4.4    -24.4    -15.6      7.3
2015.70342871 E K538.000844667 -0.954965 144.922     4d  3m   -17d 51m   28509.5  28438.4   2012.2  -9179.5  29950.9    -3.0      -1.6          2.6      4.3    -24.3    -15.6      7.3
2015.70342874 E K538.014116302 -0.982196 144.975     4d  4m   -17d 54m   28504.5  28432.9   2019.6  -9204.3  29953.7    -2.9      -1.6          2.6      4.3    -24.2    -15.7      7.3
2015.70342877 E K538.026180688 -1.00943 145.027     4d  5m   -17d 57m   28499.6  28427.4   2026.8  -9229.2  29956.7    -2.9      -1.6          2.5      4.2    -24.1    -15.8      7.2
2015.7034288 E K538.038698834 -1.03665 145.08     4d  6m   -17d 60m   28494.6  28421.9   2034.2  -9254.0  29959.6    -2.9      -1.6          2.5      4.2    -24.0    -15.8      7.2
2015.70342883 E K538.052342245 -1.06388 145.133     4d  7m   -18d  2m   28489.6  28416.4   2041.5  -9278.7  29962.5    -2.9      -1.6          2.4      4.1    -23.8    -15.9      7.2
2015.70342887 E K538.064274203 -1.09111 145.185     4d  7m   -18d  5m   28484.7  28410.9   2048.8  -9303.5  29965.5    -2.9      -1.7          2.4      4.1    -23.7    -16.0      7.2
2015.7034289 E K538.077498166 -1.11833 145.238     4d  8m   -18d  8m   28479.7  28405.4   2056.2  -9328.2  29968.5    -2.9      -1.7          2.3      4.0    -23.6    -16.0      7.2
2015.70342893 E K538.090674486 -1.14556 145.29     4d  9m   -18d 11m   28474.8  28399.9   2063.4  -9353.0  29971.5    -2.9      -1.7          2.3      4.0    -23.5    -16.1      7.2
2015.70342896 E K538.103812354 -1.17278 145.343     4d 10m   -18d 14m   28469.8  28394.4   2070.7  -9377.6  29974.5    -2.9      -1.7          2.2      3.9    -23.4    -16.2      7.1
2015.70342899 E K538.116567918 -1.2 145.395     4d 11m   -18d 17m   28464.9  28388.9   2078.0  -9402.3  29977.6    -2.8      -1.7          2.2      3.9    -23.3    -16.2      7.1
2015.70342903 E K538.129277054 -1.22722 145.448     4d 12m   -18d 20m   28459.9  28383.4   2085.3  -9426.9  29980.6    -2.8      -1.7          2.1      3.8    -23.2    -16.3      7.1
2015.70342906 E K538.142776794 -1.25444 145.5     4d 13m   -18d 22m   28455.0  28377.9   2092.6  -9451.6  29983.6    -2.8      -1.7          2.1      3.8    -23.1    -16.4      7.1
2015.70342909 E K538.155567136 -1.28166 145.553     4d 14m   -18d 25m   28450.0  28372.4   2099.9  -9476.1  29986.7    -2.8      -1.7          2.0      3.7    -23.0    -16.4      7.1
2015.70342912 E K538.168306659 -1.30888 145.606     4d 15m   -18d 28m   28445.0  28366.9   2107.3  -9500.6  29989.7    -2.8      -1.7          2.0      3.7    -22.9    -16.5      7.1
2015.70342915 E K538.181507076 -1.33609 145.658     4d 16m   -18d 31m   28440.1  28361.4   2114.5  -9525.2  29992.8    -2.8      -1.7          1.9      3.6    -22.8    -16.5      7.1
2015.70342918 E K538.194825002 -1.36331 145.711     4d 17m   -18d 34m   28435.2  28355.9   2121.8  -9549.6  29995.9    -2.8      -1.7          1.9      3.6    -22.7    -16.6      7.0
2015.70342922 E K538.206758942 -1.39052 145.763     4d 18m   -18d 37m   28430.3  28350.4   2129.1  -9574.1  29999.1    -2.8      -1.7          1.8      3.5    -22.6    -16.7      7.0
2015.70342925 E K538.220143837 -1.41773 145.816     4d 19m   -18d 40m   28425.3  28344.9   2136.4  -9598.5  30002.2    -2.7      -1.8          1.8      3.5    -22.5    -16.7      7.0
2015.70342928 E K538.232486637 -1.44494 145.868     4d 20m   -18d 42m   28420.4  28339.4   2143.6  -9623.0  30005.4    -2.7      -1.8          1.7      3.4    -22.4    -16.8      7.0
2015.70342931 E K538.245448441 -1.47215 145.921     4d 20m   -18d 45m   28415.4  28333.9   2151.0  -9647.3  30008.5    -2.7      -1.8          1.7      3.3    -22.3    -16.8      7.0
2015.70342934 E K538.258023642 -1.49935 145.973     4d 21m   -18d 48m   28410.5  28328.5   2158.2  -9671.7  30011.7    -2.7      -1.8          1.6      3.3    -22.2    -16.9      7.0
2015.70342937 E K538.271218408 -1.52656 146.026     4d 22m   -18d 51m   28405.6  28322.9   2165.5  -9696.0  30014.8    -2.7      -1.8          1.6      3.2    -22.1    -16.9      6.9
2015.70342941 E K538.284367528 -1.55376 146.079     4d 23m   -18d 54m   28400.6  28317.4   2172.8  -9720.3  30018.0    -2.7      -1.8          1.5      3.2    -22.0    -17.0      6.9
2015.70342944 E K538.296792639 -1.58096 146.131     4d 24m   -18d 56m   28395.7  28311.9   2180.1  -9744.6  30021.2    -2.7      -1.8          1.5      3.1    -21.9    -17.1      6.9
2015.70342947 E K538.310001813 -1.60816 146.184     4d 25m   -18d 59m   28390.8  28306.4   2187.4  -9768.8  30024.4    -2.7      -1.8          1.4      3.1    -21.8    -17.1      6.9
2015.7034295 E K538.322995237 -1.63536 146.236     4d 26m   -19d  2m   28385.9  28300.9   2194.6  -9793.1  30027.7    -2.6      -1.8          1.4      3.0    -21.7    -17.2      6.9
2015.70342953 E K538.335771976 -1.66255 146.289     4d 27m   -19d  5m   28380.9  28295.4   2201.9  -9817.2  30030.9    -2.6      -1.8          1.3      3.0    -21.6    -17.2      6.9
2015.70342956 E K538.348666784 -1.68975 146.341     4d 28m   -19d  8m   28376.0  28289.9   2209.1  -9841.4  30034.2    -2.6      -1.8          1.3      2.9    -21.5    -17.3      6.8
2015.7034296 E K538.362008249 -1.71694 146.394     4d 29m   -19d 10m   28371.1  28284.4   2216.4  -9865.5  30037.4    -2.6      -1.8          1.2      2.9    -21.4    -17.3      6.8
2015.70342963 E K538.375129665 -1.74413 146.447     4d 30m   -19d 13m   28366.1  28278.8   2223.7  -9889.6  30040.7    -2.6      -1.8          1.2      2.8    -21.2    -17.4      6.8
2015.70342966 E K538.388360928 -1.77132 146.499     4d 31m   -19d 16m   28361.3  28273.4   2230.9  -9913.7  30044.0    -2.6      -1.8          1.1      2.8    -21.1    -17.4      6.8
2015.70342969 E K538.400374198 -1.79851 146.552     4d 32m   -19d 19m   28356.3  28267.9   2238.2  -9937.7  30047.3    -2.6      -1.8          1.1      2.7    -21.0    -17.5      6.8
2015.70342972 E K538.414501426 -1.82569 146.604     4d 33m   -19d 22m   28351.4  28262.4   2245.4  -9961.8  30050.6    -2.6      -1.9          1.0      2.7    -20.9    -17.5      6.8
2015.70342975 E K538.427739435 -1.85287 146.657     4d 33m   -19d 24m   28346.5  28256.8   2252.7  -9985.7  30053.9    -2.5      -1.9          1.0      2.6    -20.8    -17.6      6.7
2015.70342979 E K538.44109271 -1.88006 146.709     4d 34m   -19d 27m   28341.6  28251.4   2259.9 -10009.8  30057.3    -2.5      -1.9          0.9      2.6    -20.7    -17.6      6.7
2015.70342982 E K538.453723881 -1.90724 146.762     4d 35m   -19d 30m   28336.7  28245.8   2267.2 -10033.7  30060.6    -2.5      -1.9          0.9      2.5    -20.6    -17.7      6.7
2015.70342985 E K538.467135565 -1.93441 146.815     4d 36m   -19d 33m   28331.7  28240.3   2274.5 -10057.5  30064.0    -2.5      -1.9          0.8      2.5    -20.5    -17.7      6.7
2015.70342988 E K538.481818566 -1.96159 146.867     4d 37m   -19d 35m   28326.8  28234.8   2281.7 -10081.5  30067.4    -2.5      -1.9          0.8      2.4    -20.4    -17.8      6.7
2015.70342991 E K538.493616311 -1.98876 146.92     4d 38m   -19d 38m   28321.9  28229.3   2288.9 -10105.3  30070.7    -2.5      -1.9          0.7      2.4    -20.3    -17.8      6.7
2015.70342994 E K538.506356973 -2.01594 146.972     4d 39m   -19d 41m   28317.1  28223.8   2296.1 -10129.2  30074.2    -2.5      -1.9          0.7      2.3    -20.2    -17.9      6.6
2015.70342998 E K538.519529713 -2.0431 147.025     4d 40m   -19d 44m   28312.1  28218.3   2303.4 -10152.9  30077.6    -2.5      -1.9          0.6      2.3    -20.1    -17.9      6.6
2015.70343001 E K538.532823179 -2.07027 147.078     4d 41m   -19d 46m   28307.2  28212.7   2310.7 -10176.7  30080.9    -2.4      -1.9          0.6      2.2    -20.0    -18.0      6.6
2015.70343004 E K538.54537899 -2.09744 147.13     4d 42m   -19d 49m   28302.3  28207.3   2317.8 -10200.5  30084.4    -2.4      -1.9          0.5      2.1    -19.9    -18.0      6.6
2015.70343007 E K538.558886542 -2.1246 147.183     4d 43m   -19d 52m   28297.4  28201.7   2325.1 -10224.2  30087.8    -2.4      -1.9          0.5      2.1    -19.8    -18.1      6.6
