Date Coord-System Altitude Latitude Longitude D_deg D_min I_deg I_min H_nT X_nT Y_nT Z_nT F_nT dD/dt_min dI/dt_min dH/dt_nT dX/dt_nT dY/dt_nT dZ/dt_nT dF/dt_nT
2015.70274057 E K548.976889076 -24.53 -52.7016   -14d 56m   -31d 53m   15502.4  14978.4  -3996.5  -9640.3  18255.4    -7.3     -16.3        -59.5    -66.0    -16.7    -64.9    -16.2
2015.70274061 E K548.977617291 -24.5384 -52.6374   -14d 58m   -31d 56m   15494.3  14968.2  -4003.4  -9656.0  18256.9    -7.3     -16.3        -59.5    -66.0    -16.5    -64.9    -16.2
2015.70274064 E K548.979116604 -24.5467 -52.5732   -15d  0m   -31d 59m   15486.3  14958.1  -4010.2  -9671.8  18258.4    -7.3     -16.3        -59.5    -66.0    -16.4    -65.0    -16.1
2015.70274067 E K548.979935246 -24.5551 -52.509   -15d  3m   -32d  3m   15478.3  14948.0  -4017.0  -9687.6  18260.0    -7.3     -16.3        -59.5    -66.0    -16.3    -65.0    -16.0
2015.7027407 E K548.981124837 -24.5634 -52.4447   -15d  5m   -32d  6m   15470.3  14937.8  -4023.8  -9703.4  18261.6    -7.3     -16.3        -59.5    -66.0    -16.1    -65.0    -15.9
2015.70274073 E K548.982603611 -24.5716 -52.3805   -15d  7m   -32d  9m   15462.3  14927.7  -4030.6  -9719.2  18263.2    -7.3     -16.3        -59.6    -66.0    -16.0    -65.0    -15.8
2015.70274076 E K548.983953334 -24.5799 -52.3163   -15d  9m   -32d 12m   15454.3  14917.6  -4037.3  -9735.0  18264.8    -7.2     -16.3        -59.6    -66.0    -15.9    -65.1    -15.7
2015.7027408 E K548.98490507 -24.5881 -52.252   -15d 11m   -32d 16m   15446.2  14907.5  -4044.0  -9750.8  18266.5    -7.2     -16.3        -59.6    -66.0    -15.7    -65.1    -15.6
2015.70274083 E K548.986654189 -24.5962 -52.1877   -15d 13m   -32d 19m   15438.2  14897.4  -4050.7  -9766.5  18268.1    -7.2     -16.3        -59.6    -66.0    -15.6    -65.1    -15.6
2015.70274086 E K548.987248449 -24.6044 -52.1235   -15d 15m   -32d 22m   15430.2  14887.2  -4057.3  -9782.3  18269.8    -7.2     -16.4        -59.6    -66.0    -15.4    -65.1    -15.5
2015.70274089 E K548.988727404 -24.6125 -52.0592   -15d 17m   -32d 26m   15422.2  14877.1  -4064.0  -9798.1  18271.5    -7.2     -16.4        -59.6    -66.0    -15.3    -65.1    -15.4
2015.70274092 E K548.989503743 -24.6206 -51.9949   -15d 19m   -32d 29m   15414.2  14867.0  -4070.5  -9813.9  18273.2    -7.2     -16.4        -59.6    -66.0    -15.2    -65.2    -15.3
2015.70274095 E K548.990577465 -24.6286 -51.9306   -15d 21m   -32d 32m   15406.2  14856.9  -4077.1  -9829.7  18275.0    -7.1     -16.4        -59.7    -66.0    -15.0    -65.2    -15.2
2015.70274099 E K548.991491987 -24.6366 -51.8663   -15d 23m   -32d 36m   15398.2  14846.8  -4083.6  -9845.5  18276.7    -7.1     -16.4        -59.7    -66.0    -14.9    -65.2    -15.2
2015.70274102 E K548.992773597 -24.6446 -51.802   -15d 25m   -32d 39m   15390.2  14836.7  -4090.1  -9861.3  18278.5    -7.1     -16.4        -59.7    -66.0    -14.8    -65.2    -15.1
2015.70274105 E K548.994087515 -24.6526 -51.7377   -15d 27m   -32d 42m   15382.2  14826.6  -4096.6  -9877.1  18280.3    -7.1     -16.4        -59.7    -66.0    -14.6    -65.2    -15.0
2015.70274108 E K548.994533599 -24.6605 -51.6733   -15d 29m   -32d 46m   15374.2  14816.5  -4103.0  -9893.0  18282.1    -7.1     -16.4        -59.7    -66.0    -14.5    -65.3    -14.9
2015.70274111 E K548.995647057 -24.6684 -51.609   -15d 31m   -32d 49m   15366.2  14806.5  -4109.5  -9908.8  18283.9    -7.0     -16.4        -59.7    -66.0    -14.4    -65.3    -14.8
2015.70274114 E K548.996683567 -24.6762 -51.5446   -15d 33m   -32d 52m   15358.2  14796.4  -4115.9  -9924.6  18285.8    -7.0     -16.4        -59.8    -66.0    -14.2    -65.3    -14.7
2015.70274118 E K548.997560874 -24.6841 -51.4803   -15d 35m   -32d 56m   15350.2  14786.3  -4122.2  -9940.4  18287.7    -7.0     -16.4        -59.8    -66.0    -14.1    -65.3    -14.7
2015.70274121 E K548.998496782 -24.6919 -51.4159   -15d 37m   -32d 59m   15342.2  14776.2  -4128.5  -9956.2  18289.6    -7.0     -16.4        -59.8    -66.0    -14.0    -65.3    -14.6
2015.70274124 E K548.999890948 -24.6996 -51.3516   -15d 39m   -33d  2m   15334.2  14766.2  -4134.8  -9972.0  18291.5    -7.0     -16.4        -59.8    -66.0    -13.8    -65.4    -14.5
2015.70274127 E K549.000174152 -24.7074 -51.2872   -15d 41m   -33d  6m   15326.2  14756.1  -4141.1  -9987.8  18293.4    -7.0     -16.4        -59.8    -66.0    -13.7    -65.4    -14.4
2015.7027413 E K549.001615333 -24.7151 -51.2228   -15d 43m   -33d  9m   15318.2  14746.0  -4147.3 -10003.6  18295.3    -6.9     -16.4        -59.8    -66.0    -13.6    -65.4    -14.3
2015.70274133 E K549.001845692 -24.7227 -51.1584   -15d 44m   -33d 12m   15310.2  14736.0  -4153.5 -10019.4  18297.3    -6.9     -16.4        -59.9    -66.0    -13.4    -65.4    -14.3
2015.70274137 E K549.002351489 -24.7304 -51.094   -15d 46m   -33d 15m   15302.2  14725.9  -4159.7 -10035.3  18299.3    -6.9     -16.4        -59.9    -66.0    -13.3    -65.4    -14.2
2015.7027414 E K549.003124516 -24.738 -51.0296   -15d 48m   -33d 19m   15294.2  14715.9  -4165.9 -10051.1  18301.3    -6.9     -16.4        -59.9    -66.0    -13.2    -65.4    -14.1
2015.70274143 E K549.00395566 -24.7456 -50.9651   -15d 50m   -33d 22m   15286.2  14705.8  -4172.0 -10066.9  18303.3    -6.9     -16.5        -59.9    -66.0    -13.1    -65.4    -14.0
2015.70274146 E K549.004106138 -24.7531 -50.9007   -15d 52m   -33d 25m   15278.2  14695.8  -4178.1 -10082.7  18305.3    -6.9     -16.5        -59.9    -66.0    -12.9    -65.5    -14.0
2015.70274149 E K549.00495849 -24.7606 -50.8363   -15d 54m   -33d 29m   15270.2  14685.8  -4184.1 -10098.5  18307.4    -6.8     -16.5        -59.9    -66.0    -12.8    -65.5    -13.9
2015.70274153 E K549.00572134 -24.7681 -50.7718   -15d 56m   -33d 32m   15262.2  14675.7  -4190.2 -10114.4  18309.4    -6.8     -16.5        -59.9    -66.0    -12.7    -65.5    -13.8
2015.70274156 E K549.006351282 -24.7756 -50.7074   -15d 58m   -33d 35m   15254.2  14665.7  -4196.2 -10130.2  18311.5    -6.8     -16.5        -60.0    -65.9    -12.5    -65.5    -13.7
2015.70274159 E K549.007013531 -24.783 -50.6429   -15d 60m   -33d 39m   15246.2  14655.7  -4202.2 -10146.0  18313.6    -6.8     -16.5        -60.0    -65.9    -12.4    -65.5    -13.6
2015.70274162 E K549.007090629 -24.7904 -50.5784   -16d  2m   -33d 42m   15238.2  14645.7  -4208.1 -10161.8  18315.7    -6.8     -16.5        -60.0    -65.9    -12.3    -65.5    -13.6
2015.70274165 E K549.007795546 -24.7977 -50.5139   -16d  4m   -33d 45m   15230.3  14635.7  -4214.0 -10177.6  18317.9    -6.7     -16.5        -60.0    -65.9    -12.1    -65.5    -13.5
2015.70274168 E K549.007724287 -24.8051 -50.4494   -16d  6m   -33d 48m   15222.3  14625.6  -4219.9 -10193.5  18320.0    -6.7     -16.5        -60.0    -65.9    -12.0    -65.5    -13.4
2015.70274172 E K549.007898308 -24.8124 -50.3849   -16d  8m   -33d 52m   15214.3  14615.6  -4225.8 -10209.3  18322.2    -6.7     -16.5        -60.0    -65.9    -11.9    -65.5    -13.3
2015.70274175 E K549.008417474 -24.8196 -50.3204   -16d  9m   -33d 55m   15206.3  14605.7  -4231.6 -10225.1  18324.4    -6.7     -16.5        -60.1    -65.9    -11.7    -65.6    -13.3
2015.70274178 E K549.00977743 -24.8269 -50.2559   -16d 11m   -33d 58m   15198.3  14595.6  -4237.4 -10240.9  18326.6    -6.7     -16.5        -60.1    -65.9    -11.6    -65.6    -13.2
2015.70274181 E K549.010195996 -24.8341 -50.1914   -16d 13m   -34d  2m   15190.3  14585.7  -4243.2 -10256.7  18328.8    -6.7     -16.5        -60.1    -65.9    -11.5    -65.6    -13.1
2015.70274184 E K549.010907596 -24.8412 -50.1268   -16d 15m   -34d  5m   15182.3  14575.7  -4248.9 -10272.5  18331.1    -6.6     -16.5        -60.1    -65.9    -11.3    -65.6    -13.0
2015.70274187 E K549.011060349 -24.8484 -50.0623   -16d 17m   -34d  8m   15174.4  14565.7  -4254.6 -10288.3  18333.3    -6.6     -16.5        -60.1    -65.9    -11.2    -65.6    -13.0
2015.70274191 E K549.010715244 -24.8555 -49.9978   -16d 19m   -34d 12m   15166.4  14555.7  -4260.3 -10304.1  18335.6    -6.6     -16.5        -60.1    -65.9    -11.1    -65.6    -12.9
2015.70274194 E K549.011358553 -24.8626 -49.9332   -16d 21m   -34d 15m   15158.4  14545.7  -4265.9 -10319.9  18337.9    -6.6     -16.5        -60.2    -65.9    -10.9    -65.6    -12.8
2015.70274197 E K549.011821199 -24.8696 -49.8686   -16d 23m   -34d 18m   15150.4  14535.8  -4271.6 -10335.7  18340.2    -6.6     -16.5        -60.2    -65.9    -10.8    -65.6    -12.7
2015.702742 E K549.012385856 -24.8766 -49.8041   -16d 24m   -34d 21m   15142.4  14525.8  -4277.2 -10351.5  18342.5    -6.6     -16.5        -60.2    -65.9    -10.7    -65.6    -12.7
2015.70274203 E K549.011843415 -24.8836 -49.7395   -16d 26m   -34d 25m   15134.5  14515.9  -4282.7 -10367.3  18344.8    -6.5     -16.5        -60.2    -65.9    -10.6    -65.6    -12.6
2015.70274206 E K549.012120312 -24.8905 -49.6749   -16d 28m   -34d 28m   15126.5  14505.9  -4288.3 -10383.1  18347.2    -6.5     -16.5        -60.2    -65.9    -10.4    -65.6    -12.5
2015.7027421 E K549.013542616 -24.8975 -49.6103   -16d 30m   -34d 31m   15118.5  14496.0  -4293.8 -10398.9  18349.6    -6.5     -16.5        -60.2    -65.9    -10.3    -65.6    -12.4
2015.70274213 E K549.013406075 -24.9044 -49.5457   -16d 32m   -34d 35m   15110.5  14486.0  -4299.2 -10414.7  18352.0    -6.5     -16.5        -60.2    -65.9    -10.2    -65.6    -12.4
2015.70274216 E K549.013897353 -24.9112 -49.4811   -16d 34m   -34d 38m   15102.6  14476.1  -4304.7 -10430.5  18354.4    -6.5     -16.5        -60.3    -65.9    -10.0    -65.6    -12.3
2015.70274219 E K549.013042757 -24.918 -49.4165   -16d 35m   -34d 41m   15094.6  14466.2  -4310.1 -10446.3  18356.8    -6.4     -16.5        -60.3    -65.8     -9.9    -65.6    -12.2
2015.70274222 E K549.013263863 -24.9248 -49.3519   -16d 37m   -34d 44m   15086.6  14456.2  -4315.5 -10462.1  18359.2    -6.4     -16.5        -60.3    -65.8     -9.8    -65.6    -12.1
2015.70274225 E K549.014186851 -24.9316 -49.2872   -16d 39m   -34d 48m   15078.6  14446.3  -4320.8 -10477.9  18361.7    -6.4     -16.5        -60.3    -65.8     -9.6    -65.6    -12.1
2015.70274229 E K549.014524689 -24.9383 -49.2226   -16d 41m   -34d 51m   15070.7  14436.4  -4326.2 -10493.6  18364.1    -6.4     -16.5        -60.3    -65.8     -9.5    -65.7    -12.0
2015.70274232 E K549.014964536 -24.945 -49.1579   -16d 43m   -34d 54m   15062.7  14426.5  -4331.5 -10509.4  18366.6    -6.4     -16.5        -60.3    -65.8     -9.4    -65.7    -11.9
2015.70274235 E K549.014936691 -24.9517 -49.0933   -16d 45m   -34d 58m   15054.7  14416.6  -4336.7 -10525.2  18369.1    -6.4     -16.5        -60.4    -65.8     -9.3    -65.7    -11.8
2015.70274238 E K549.014610729 -24.9583 -49.0286   -16d 46m   -35d  1m   15046.7  14406.7  -4342.0 -10541.0  18371.6    -6.3     -16.5        -60.4    -65.8     -9.1    -65.7    -11.8
2015.70274241 E K549.014434532 -24.9649 -48.9639   -16d 48m   -35d  4m   15038.8  14396.8  -4347.2 -10556.7  18374.1    -6.3     -16.5        -60.4    -65.8     -9.0    -65.7    -11.7
2015.70274244 E K549.014573311 -24.9715 -48.8993   -16d 50m   -35d  7m   15030.8  14386.9  -4352.4 -10572.5  18376.7    -6.3     -16.5        -60.4    -65.8     -8.9    -65.7    -11.6
2015.70274248 E K549.015439782 -24.978 -48.8346   -16d 52m   -35d 11m   15022.8  14377.0  -4357.5 -10588.2  18379.2    -6.3     -16.5        -60.4    -65.8     -8.7    -65.7    -11.6
2015.70274251 E K549.015195295 -24.9845 -48.7699   -16d 53m   -35d 14m   15014.9  14367.1  -4362.6 -10604.0  18381.8    -6.3     -16.6        -60.4    -65.8     -8.6    -65.7    -11.5
2015.70274254 E K549.014983116 -24.991 -48.7052   -16d 55m   -35d 17m   15006.9  14357.2  -4367.7 -10619.7  18384.4    -6.2     -16.6        -60.5    -65.8     -8.5    -65.7    -11.4
2015.70274257 E K549.014325191 -24.9974 -48.6405   -16d 57m   -35d 20m   14998.9  14347.4  -4372.8 -10635.5  18387.0    -6.2     -16.6        -60.5    -65.8     -8.3    -65.7    -11.3
2015.7027426 E K549.015055804 -25.0039 -48.5758   -16d 59m   -35d 24m   14991.0  14337.5  -4377.8 -10651.2  18389.6    -6.2     -16.6        -60.5    -65.7     -8.2    -65.7    -11.3
2015.70274264 E K549.016088178 -25.0102 -48.511   -17d  1m   -35d 27m   14983.0  14327.6  -4382.8 -10667.0  18392.2    -6.2     -16.6        -60.5    -65.7     -8.1    -65.7    -11.2
2015.70274267 E K549.014648998 -25.0166 -48.4463   -17d  2m   -35d 30m   14975.0  14317.8  -4387.8 -10682.7  18394.9    -6.2     -16.6        -60.5    -65.7     -8.0    -65.6    -11.1
2015.7027427 E K549.014668057 -25.0229 -48.3816   -17d  4m   -35d 33m   14967.1  14307.9  -4392.7 -10698.4  18397.6    -6.2     -16.6        -60.5    -65.7     -7.8    -65.6    -11.1
2015.70274273 E K549.014506458 -25.0292 -48.3168   -17d  6m   -35d 37m   14959.1  14298.1  -4397.7 -10714.2  18400.2    -6.1     -16.6        -60.5    -65.7     -7.7    -65.6    -11.0
2015.70274276 E K549.014877166 -25.0354 -48.2521   -17d  8m   -35d 40m   14951.2  14288.3  -4402.5 -10729.9  18402.9    -6.1     -16.6        -60.6    -65.7     -7.6    -65.6    -10.9
2015.70274279 E K549.014567216 -25.0417 -48.1873   -17d  9m   -35d 43m   14943.2  14278.4  -4407.4 -10745.6  18405.6    -6.1     -16.6        -60.6    -65.7     -7.5    -65.6    -10.9
2015.70274283 E K549.013811521 -25.0478 -48.1226   -17d 11m   -35d 46m   14935.2  14268.6  -4412.2 -10761.3  18408.3    -6.1     -16.6        -60.6    -65.7     -7.3    -65.6    -10.8
2015.70274286 E K549.01411394 -25.054 -48.0578   -17d 13m   -35d 50m   14927.3  14258.8  -4417.0 -10777.0  18411.1    -6.1     -16.6        -60.6    -65.7     -7.2    -65.6    -10.7
2015.70274289 E K549.01382735 -25.0601 -47.993   -17d 14m   -35d 53m   14919.3  14249.0  -4421.8 -10792.7  18413.8    -6.0     -16.6        -60.6    -65.7     -7.1    -65.6    -10.7
2015.70274292 E K549.014333786 -25.0662 -47.9282   -17d 16m   -35d 56m   14911.3  14239.2  -4426.5 -10808.4  18416.6    -6.0     -16.6        -60.6    -65.7     -6.9    -65.6    -10.6
2015.70274295 E K549.012803337 -25.0723 -47.8634   -17d 18m   -35d 59m   14903.4  14229.4  -4431.2 -10824.1  18419.4    -6.0     -16.6        -60.7    -65.7     -6.8    -65.6    -10.5
2015.70274298 E K549.012709177 -25.0783 -47.7986   -17d 20m   -36d  3m   14895.4  14219.6  -4435.9 -10839.8  18422.1    -6.0     -16.6        -60.7    -65.6     -6.7    -65.6    -10.5
2015.70274302 E K549.012291098 -25.0843 -47.7338   -17d 21m   -36d  6m   14887.5  14209.8  -4440.6 -10855.5  18424.9    -6.0     -16.6        -60.7    -65.6     -6.6    -65.6    -10.4
2015.70274305 E K549.012048589 -25.0903 -47.669   -17d 23m   -36d  9m   14879.5  14200.0  -4445.2 -10871.2  18427.8    -6.0     -16.6        -60.7    -65.6     -6.4    -65.6    -10.3
2015.70274308 E K549.012125423 -25.0962 -47.6042   -17d 25m   -36d 12m   14871.5  14190.2  -4449.8 -10886.8  18430.6    -5.9     -16.6        -60.7    -65.6     -6.3    -65.6    -10.3
2015.70274311 E K549.012304266 -25.1021 -47.5394   -17d 26m   -36d 16m   14863.6  14180.4  -4454.3 -10902.5  18433.4    -5.9     -16.6        -60.7    -65.6     -6.2    -65.6    -10.2
2015.70274314 E K549.011820026 -25.108 -47.4745   -17d 28m   -36d 19m   14855.6  14170.7  -4458.9 -10918.2  18436.3    -5.9     -16.6        -60.8    -65.6     -6.1    -65.6    -10.1
2015.70274317 E K549.011802765 -25.1138 -47.4097   -17d 30m   -36d 22m   14847.7  14160.9  -4463.4 -10933.8  18439.1    -5.9     -16.6        -60.8    -65.6     -5.9    -65.6    -10.1
2015.70274321 E K549.011052721 -25.1196 -47.3449   -17d 31m   -36d 25m   14839.7  14151.2  -4467.9 -10949.4  18442.0    -5.9     -16.6        -60.8    -65.6     -5.8    -65.5    -10.0
2015.70274324 E K549.00947876 -25.1254 -47.28   -17d 33m   -36d 29m   14831.8  14141.4  -4472.3 -10965.1  18444.9    -5.8     -16.6        -60.8    -65.6     -5.7    -65.5     -9.9
2015.70274327 E K549.009410785 -25.1311 -47.2151   -17d 35m   -36d 32m   14823.8  14131.7  -4476.7 -10980.7  18447.8    -5.8     -16.6        -60.8    -65.6     -5.6    -65.5     -9.9
2015.7027433 E K549.008379491 -25.1368 -47.1503   -17d 36m   -36d 35m   14815.9  14122.0  -4481.1 -10996.4  18450.7    -5.8     -16.6        -60.8    -65.5     -5.4    -65.5     -9.8
2015.70274333 E K549.008685114 -25.1425 -47.0854   -17d 38m   -36d 38m   14807.9  14112.2  -4485.5 -11012.0  18453.7    -5.8     -16.6        -60.8    -65.5     -5.3    -65.5     -9.7
2015.70274336 E K549.009001097 -25.1482 -47.0205   -17d 40m   -36d 41m   14800.0  14102.5  -4489.8 -11027.6  18456.6    -5.8     -16.6        -60.9    -65.5     -5.2    -65.5     -9.7
2015.7027434 E K549.00787571 -25.1538 -46.9557   -17d 41m   -36d 45m   14792.0  14092.8  -4494.1 -11043.2  18459.6    -5.7     -16.6        -60.9    -65.5     -5.1    -65.5     -9.6
2015.70274343 E K549.00735233 -25.1594 -46.8908   -17d 43m   -36d 48m   14784.1  14083.1  -4498.4 -11058.8  18462.5    -5.7     -16.6        -60.9    -65.5     -4.9    -65.5     -9.5
2015.70274346 E K549.006409011 -25.1649 -46.8259   -17d 44m   -36d 51m   14776.1  14073.4  -4502.6 -11074.4  18465.5    -5.7     -16.6        -60.9    -65.5     -4.8    -65.5     -9.5
2015.70274349 E K549.006254853 -25.1704 -46.761   -17d 46m   -36d 54m   14768.2  14063.7  -4506.9 -11090.0  18468.5    -5.7     -16.6        -60.9    -65.5     -4.7    -65.5     -9.4
2015.70274352 E K549.005254833 -25.1759 -46.6961   -17d 48m   -36d 57m   14760.2  14054.0  -4511.0 -11105.5  18471.5    -5.7     -16.6        -60.9    -65.5     -4.6    -65.4     -9.3
2015.70274355 E K549.00335682 -25.1814 -46.6311   -17d 49m   -37d  1m   14752.3  14044.3  -4515.2 -11121.1  18474.6    -5.7     -16.5        -61.0    -65.5     -4.5    -65.4     -9.3
2015.70274359 E K549.002756207 -25.1868 -46.5662   -17d 51m   -37d  4m   14744.3  14034.6  -4519.3 -11136.7  18477.6    -5.6     -16.5        -61.0    -65.4     -4.3    -65.4     -9.2
2015.70274362 E K549.002327301 -25.1922 -46.5013   -17d 53m   -37d  7m   14736.4  14025.0  -4523.4 -11152.2  18480.6    -5.6     -16.5        -61.0    -65.4     -4.2    -65.4     -9.2
2015.70274365 E K549.000791303 -25.1975 -46.4364   -17d 54m   -37d 10m   14728.5  14015.3  -4527.5 -11167.8  18483.7    -5.6     -16.5        -61.0    -65.4     -4.1    -65.4     -9.1
2015.70274368 E K549.000661917 -25.2028 -46.3714   -17d 56m   -37d 13m   14720.5  14005.7  -4531.6 -11183.3  18486.8    -5.6     -16.5        -61.0    -65.4     -4.0    -65.4     -9.0
2015.70274371 E K548.998473711 -25.2081 -46.3065   -17d 57m   -37d 17m   14712.6  13996.0  -4535.6 -11198.8  18489.8    -5.6     -16.5        -61.0    -65.4     -3.8    -65.4     -9.0
2015.70274374 E K548.997983019 -25.2134 -46.2415   -17d 59m   -37d 20m   14704.6  13986.4  -4539.6 -11214.4  18492.9    -5.5     -16.5        -61.0    -65.4     -3.7    -65.3     -8.9
2015.70274378 E K548.99747688 -25.2186 -46.1765   -18d  0m   -37d 23m   14696.7  13976.7  -4543.5 -11229.9  18496.0    -5.5     -16.5        -61.1    -65.4     -3.6    -65.3     -8.9
2015.70274381 E K548.996668254 -25.2238 -46.1116   -18d  2m   -37d 26m   14688.8  13967.1  -4547.4 -11245.4  18499.1    -5.5     -16.5        -61.1    -65.4     -3.5    -65.3     -8.8
2015.70274384 E K548.996200922 -25.229 -46.0466   -18d  4m   -37d 29m   14680.8  13957.5  -4551.3 -11260.9  18502.3    -5.5     -16.5        -61.1    -65.3     -3.4    -65.3     -8.7
