-30.000000 33.900000
-19.867000 12.398000
-9.733000 -9.103000
0.400000 -30.605000
2.000000 -38.400000
2.000000 -45.000000
-1.000000 -65.000000
-6.155000 -84.000000
-8.880000 -89.200000
-14.220000 -94.300000
-18.404000 -94.300000
-30.000000 -86.100000
-30.000000 33.900000
