-30.000000 33.900000
-22.600000 24.500000
2.500000 -18.600000
5.200000 -25.700000
5.200000 -36.000000
4.600000 -42.000000
0.700000 -58.800000
-8.600000 -93.100000
-9.900000 -97.500000
-12.500000 -98.500000
-21.700000 -92.100000
-30.000000 -86.100000
-30.000000 33.900000
