-30.000000 40.000000
-2.000000 -27.000000
-0.500000 -35.000000
0.500000 -47.000000
1.000000 -60.000000
1.000000 -65.000000
0.000000 -75.000000
-2.000000 -82.000000
-7.500000 -90.000000
-11.500000 -94.000000
-16.500000 -97.000000
-30.000000 -92.000000
-30.000000 40.000000
