Date Coord-System Altitude Latitude Longitude D_deg D_min I_deg I_min H_nT X_nT Y_nT Z_nT F_nT dD/dt_min dI/dt_min dH/dt_nT dX/dt_nT dY/dt_nT dZ/dt_nT dF/dt_nT
2015.73561631 E K534.119222657 24.3487 70.6836     0d 21m    36d 58m   27463.0  27462.5    166.8  20671.0  34373.0     3.3       4.6          1.4      1.2     26.3     58.9     36.5
2015.73561634 E K534.108135875 24.34 70.748     0d 21m    36d 57m   27470.3  27469.8    164.6  20664.0  34374.7     3.3       4.6          1.3      1.2     26.3     59.0     36.5
2015.73561637 E K534.098294386 24.3313 70.8123     0d 20m    36d 56m   27477.6  27477.1    162.4  20657.0  34376.3     3.3       4.6          1.3      1.1     26.3     59.1     36.6
2015.7356164 E K534.08784579 24.3225 70.8766     0d 20m    36d 55m   27484.9  27484.5    160.2  20649.9  34377.9     3.3       4.7          1.3      1.1     26.3     59.2     36.6
2015.73561644 E K534.077333986 24.3137 70.941     0d 20m    36d 54m   27492.3  27491.8    157.9  20642.7  34379.5     3.3       4.7          1.3      1.1     26.3     59.3     36.6
2015.73561647 E K534.067545527 24.3049 71.0053     0d 19m    36d 53m   27499.6  27499.2    155.7  20635.6  34381.0     3.3       4.7          1.2      1.1     26.3     59.4     36.6
2015.7356165 E K534.057341457 24.2961 71.0696     0d 19m    36d 52m   27507.0  27506.5    153.5  20628.4  34382.6     3.3       4.7          1.2      1.1     26.3     59.5     36.6
2015.73561653 E K534.046930442 24.2872 71.1339     0d 19m    36d 51m   27514.3  27513.9    151.3  20621.1  34384.1     3.3       4.7          1.2      1.0     26.3     59.6     36.7
2015.73561656 E K534.035769041 24.2783 71.1982     0d 19m    36d 50m   27521.7  27521.3    149.1  20613.8  34385.7     3.3       4.7          1.2      1.0     26.3     59.7     36.7
2015.7356166 E K534.025665759 24.2694 71.2624     0d 18m    36d 49m   27529.1  27528.7    146.9  20606.5  34387.2     3.3       4.7          1.1      1.0     26.3     59.7     36.7
2015.73561663 E K534.015168357 24.2604 71.3267     0d 18m    36d 48m   27536.5  27536.1    144.7  20599.1  34388.6     3.3       4.7          1.1      1.0     26.3     59.8     36.7
2015.73561666 E K534.004820732 24.2514 71.3909     0d 18m    36d 47m   27543.9  27543.5    142.5  20591.6  34390.1     3.3       4.7          1.1      0.9     26.3     59.9     36.8
2015.73561669 E K533.99431824 24.2424 71.4552     0d 18m    36d 46m   27551.3  27550.9    140.3  20584.2  34391.6     3.3       4.7          1.1      0.9     26.3     60.0     36.8
2015.73561672 E K533.983160881 24.2333 71.5194     0d 17m    36d 45m   27558.7  27558.3    138.1  20576.6  34393.0     3.3       4.8          1.0      0.9     26.3     60.1     36.8
2015.73561675 E K533.973248818 24.2243 71.5836     0d 17m    36d 44m   27566.1  27565.7    135.9  20569.1  34394.4     3.3       4.8          1.0      0.9     26.3     60.2     36.8
2015.73561679 E K533.963016659 24.2151 71.6479     0d 17m    36d 43m   27573.5  27573.2    133.7  20561.4  34395.8     3.3       4.8          1.0      0.9     26.3     60.3     36.8
2015.73561682 E K533.952647266 24.206 71.7121     0d 16m    36d 42m   27580.9  27580.6    131.5  20553.8  34397.2     3.3       4.8          1.0      0.8     26.3     60.4     36.9
2015.73561685 E K533.941601056 24.1968 71.7763     0d 16m    36d 41m   27588.4  27588.1    129.3  20546.1  34398.5     3.3       4.8          0.9      0.8     26.3     60.5     36.9
2015.73561688 E K533.931421927 24.1876 71.8405     0d 16m    36d 40m   27595.8  27595.5    127.1  20538.3  34399.9     3.3       4.8          0.9      0.8     26.3     60.6     36.9
2015.73561691 E K533.920896437 24.1784 71.9046     0d 16m    36d 38m   27603.2  27603.0    124.9  20530.6  34401.2     3.3       4.8          0.9      0.8     26.3     60.7     36.9
2015.73561694 E K533.910738028 24.1691 71.9688     0d 15m    36d 37m   27610.7  27610.4    122.7  20522.7  34402.5     3.3       4.8          0.9      0.8     26.3     60.8     36.9
2015.73561698 E K533.900777158 24.1598 72.0329     0d 15m    36d 36m   27618.2  27617.9    120.5  20514.8  34403.8     3.3       4.8          0.8      0.7     26.3     60.9     37.0
2015.73561701 E K533.890543949 24.1505 72.0971     0d 15m    36d 35m   27625.6  27625.4    118.4  20506.9  34405.1     3.3       4.8          0.8      0.7     26.2     60.9     37.0
2015.73561704 E K533.879512141 24.1411 72.1612     0d 14m    36d 34m   27633.1  27632.9    116.2  20498.9  34406.3     3.3       4.9          0.8      0.7     26.2     61.0     37.0
2015.73561707 E K533.868251891 24.1317 72.2254     0d 14m    36d 33m   27640.6  27640.4    114.0  20490.9  34407.6     3.3       4.9          0.8      0.7     26.2     61.1     37.0
2015.7356171 E K533.858097523 24.1223 72.2895     0d 14m    36d 32m   27648.1  27647.9    111.8  20482.8  34408.8     3.3       4.9          0.7      0.6     26.2     61.2     37.0
2015.73561713 E K533.847288283 24.1128 72.3536     0d 14m    36d 31m   27655.6  27655.4    109.7  20474.7  34410.0     3.3       4.9          0.7      0.6     26.2     61.3     37.1
2015.73561717 E K533.837437336 24.1033 72.4177     0d 13m    36d 30m   27663.1  27662.9    107.5  20466.5  34411.1     3.3       4.9          0.7      0.6     26.2     61.4     37.1
2015.7356172 E K533.827101057 24.0938 72.4818     0d 13m    36d 29m   27670.6  27670.4    105.3  20458.3  34412.3     3.3       4.9          0.7      0.6     26.2     61.5     37.1
2015.73561723 E K533.817010078 24.0843 72.5458     0d 13m    36d 28m   27678.1  27677.9    103.2  20450.1  34413.5     3.3       4.9          0.7      0.6     26.2     61.6     37.1
2015.73561726 E K533.80631199 24.0747 72.6099     0d 13m    36d 26m   27685.7  27685.5    101.0  20441.8  34414.6     3.3       4.9          0.6      0.5     26.2     61.7     37.1
2015.73561729 E K533.796219783 24.0651 72.674     0d 12m    36d 25m   27693.2  27693.0     98.9  20433.5  34415.7     3.2       4.9          0.6      0.5     26.2     61.8     37.2
2015.73561732 E K533.786207646 24.0555 72.738     0d 12m    36d 24m   27700.7  27700.6     96.7  20425.1  34416.8     3.2       4.9          0.6      0.5     26.2     61.9     37.2
2015.73561736 E K533.776188225 24.0458 72.802     0d 12m    36d 23m   27708.3  27708.1     94.6  20416.7  34417.9     3.2       4.9          0.6      0.5     26.2     62.0     37.2
2015.73561739 E K533.765196809 24.0361 72.8661     0d 11m    36d 22m   27715.8  27715.7     92.4  20408.2  34418.9     3.2       5.0          0.5      0.4     26.2     62.1     37.2
2015.73561742 E K533.75450276 24.0264 72.9301     0d 11m    36d 21m   27723.4  27723.2     90.3  20399.7  34420.0     3.2       5.0          0.5      0.4     26.1     62.1     37.2
2015.73561745 E K533.744179651 24.0166 72.9941     0d 11m    36d 20m   27731.0  27730.8     88.2  20391.1  34421.0     3.2       5.0          0.5      0.4     26.1     62.2     37.3
2015.73561748 E K533.733223617 24.0068 73.0581     0d 11m    36d 19m   27738.5  27738.4     86.0  20382.5  34422.0     3.2       5.0          0.5      0.4     26.1     62.3     37.3
2015.73561751 E K533.723134222 23.997 73.1221     0d 10m    36d 17m   27746.1  27746.0     83.9  20373.9  34423.0     3.2       5.0          0.4      0.4     26.1     62.4     37.3
2015.73561755 E K533.713007426 23.9872 73.1861     0d 10m    36d 16m   27753.7  27753.5     81.8  20365.3  34424.0     3.2       5.0          0.4      0.3     26.1     62.5     37.3
2015.73561758 E K533.702343229 23.9773 73.25     0d 10m    36d 15m   27761.3  27761.1     79.6  20356.6  34424.9     3.2       5.0          0.4      0.3     26.1     62.6     37.3
2015.73561761 E K533.691954447 23.9674 73.314     0d 10m    36d 14m   27768.9  27768.7     77.5  20347.8  34425.9     3.2       5.0          0.4      0.3     26.1     62.7     37.4
2015.73561764 E K533.680623786 23.9574 73.3779     0d  9m    36d 13m   27776.5  27776.4     75.4  20338.9  34426.8     3.2       5.0          0.3      0.3     26.1     62.8     37.4
2015.73561767 E K533.67096872 23.9475 73.4418     0d  9m    36d 12m   27784.1  27784.0     73.3  20330.1  34427.7     3.2       5.0          0.3      0.2     26.1     62.9     37.4
2015.7356177 E K533.660015495 23.9375 73.5058     0d  9m    36d 10m   27791.7  27791.6     71.1  20321.3  34428.6     3.2       5.1          0.3      0.2     26.0     63.0     37.4
2015.73561774 E K533.649311438 23.9275 73.5697     0d  9m    36d  9m   27799.3  27799.2     69.0  20312.4  34429.5     3.2       5.1          0.3      0.2     26.0     63.1     37.4
2015.73561777 E K533.639235214 23.9174 73.6336     0d  8m    36d  8m   27806.9  27806.8     66.9  20303.3  34430.4     3.2       5.1          0.2      0.2     26.0     63.2     37.4
2015.7356178 E K533.628221408 23.9073 73.6975     0d  8m    36d  7m   27814.6  27814.5     64.8  20294.3  34431.2     3.2       5.1          0.2      0.2     26.0     63.3     37.5
